170  -0.0408579  -0.0326311
171  -0.0373928  -0.0306257
172  -0.022931  -0.0118693
173  -0.0291342  -0.0148513
174  -0.0121543  0.000560191
175  -0.00429829  0.00820067
176  0.0276564  0.0353934
177  0.0379053  0.046811
178  0.0433155  0.0562394
179  0.0320804  0.0440011
180  0.0261119  0.0386337
181  0.0465106  0.0373389
182  0.0229436  0.0336675
183  0.0134786  -0.00225013
184  0.0172321  0.0257915
185  0.0687335  0.082487
186  0.102452  0.112421
187  0.127921  0.14224
188  0.00283029  0.0136457
189  0.0187036  0.0257334
190  0.0228637  0.0278987
191  0.0243241  0.0297859
192  0.0152629  0.0227746
193  0.0184964  0.0241518
194  0.0237484  0.0298548
195  0.0250716  0.0299426
196  0.023755  0.0282949
197  0.0221497  0.0335395
198  0.0454548  0.0509562
199  0.0185449  0.0248295
200  0.0133359  0.0203522
201  0.012252  0.0184132
202  0.00726854  0.0116123
203  -0.011338  -0.00802579
204  -0.015801  -0.011762
205  -0.0161824  -0.00904241
206  -0.0130799  -0.00818069
207  -0.00792096  -0.00480671
208  0.00523489  0.00504525
209  -0.00908371  0.00544494
210  -0.00149236  -0.00551987
211  0.00488598  0.00640558
212  -0.000471155  -0.00573763
213  -0.00621806  0.000936501
214  -0.0104581  -0.0036916
215  -0.00712796  -0.00650055
216  -0.00300694  -0.00444013
217  -0.0702762  -0.0714456
218  0 0
219  0 0
220  -0.032124  -0.0629009
221  -0.0418575  -0.0369096
222  -0.0231007  -0.0133629
223  -0.0241735  -0.0225136
224  -0.0117798  -0.0118098
225  -0.0130596  -0.018277
226  -0.0125152  -0.0112435
227  0.00210724  0.00680553
228  -0.00892716  -0.00931712
229  -0.00803801  -0.00348085
230  -0.00895163  -0.00944944
231  -0.00866743  -0.00709514
232  -0.013424  -0.011088
233  -0.00135288  -0.000385276
234  -0.00676981  -0.00145363
235  0  0
236  0.00375158  0.00499772
237  0.0086614  0.00937865
238  -0.00145031  0.00430981
239  0.00325685  0.000552595
240  -0.0070836  -0.00357922
241  0.0018832  0.00102312
242  0.00199351  -0.000471226
243  0.00376312  0.00128567
244  0.0115845  0.0136947
245  0.00203042  0.00744801
246  0.00397894  0.00165084
247  0.0055423  0.00378099
248  0.0012082  0.00109334
249  0.000639911  -0.00163721
250  -0.00076175  -0.00173376
251  -0.00718691  -0.0099838
252  -0.00814328  -0.00956713
253  -0.0085455  -0.0100906
254  0.0110827  0.0094229
255  0.0406903  0.0460476
256  0.0187375  0.022589
257  0.0136816  0.0167567
258  0.00493971  0.00778717
259  0.0124166  0.0146126
260  0.0886289  0.0879717
261  0.117978  0.121149
262  0.145824  0.149194
263  0.177438  0.181838
264  0.20708  0.209573
265  0.226663  0.231581
266  0.302972  0.305235
267  0.361308  0.359423
268  0.360787  0.358945
269  0.381663  0.380443
270  0.37562  0.377537
271  0.317715  0.316339
272  0.254805  0.251037
