0            0 1. 1.000000
0      8937.37 1. 1.000000
0      17874.7 1. 0.972973
0      26812.1 1. 0.972973
0      35749.5 1. 0.972973
0      44686.9 1. 1.000000
0      53624.2 1. 1.028571
0      62561.6 1. 1.028571
0        71499 1. 1.028571
0      80436.3 1. 1.028571
0      89373.7 1. 1.028571
0      98311.1 1. 1.000000
0       107248 1. 1.000000
0       116186 1. 0.782609
0       125123 1. 0.765957
0       134061 1. 0.765957
0       142998 1. 0.765957
0       151935 1. 0.765957
0       160873 1. 0.782609
0       169810 1. 0.818182
0       178747 1. 0.857143
0       187685 1. 0.878049
0       196622 1. 0.878049
0       205560 1. 0.878049
0       214497 1. 0.878049
0       223434 1. 0.900000
0       232372 1. 0.947368
0       241309 1. 1.000000
0       250246 1. 0.750000
0       259184 1. 0.734694
0       268121 1. 0.720000
0       277058 1. 0.720000
0       285996 1. 0.720000
0       294933 1. 0.878049
0       303871 1. 0.878049
0       312808 1. 0.857143
0       321745 1. 0.857143
0       330683 1. 0.857143
0       339620 1. 0.857143
0       348557 1. 0.837209
0       357495 1. 0.878049
0       366432 1. 0.972973
0       375370 1. 1.000000
0       384307 1. 1.000000
0       393244 1. 1.000000
0       402182 1. 1.000000
0       411119 1. 0.800000
0       420056 1. 0.800000
0       428994 1. 0.782609
0       437931 1. 0.800000
0       446869 1. 0.800000
0       455806 1. 0.818182
0       464743 1. 0.972973
0       473681 1. 0.972973
0       482618 1. 1.000000
0       491555 1. 0.972973
0       500493 1. 0.972973
0       509430 1. 0.947368
0       518367 1. 0.972973
0       527305 1. 0.972973
0       536242 1. 0.972973
0       545180 1. 0.947368
0       554117 1. 0.923077
0       563054 1. 0.923077
0       571992 1. 0.782609
0       580929 1. 0.765957
0       589866 1. 0.750000
0       598804 1. 0.750000
0       607741 1. 1.028571
0       616679 1. 0.972973
0       625616 1. 0.947368
0       634553 1. 0.923077
0       643491 1. 0.900000
0       652428 1. 0.900000
0       661365 1. 0.878049
0       670303 1. 0.857143
0       679240 1. 0.878049
0       688177 1. 0.900000
0       697115 1. 0.900000
0       706052 1. 0.900000
0       714990 1. 1.090909
0       723927 1. 1.090909
0       732864 1. 1.090909
0       741802 1. 1.090909
0       750739 1. 1.090909
0       759676 1. 1.090909
0       768614 1. 1.090909
0       777551 1. 0.679245
