0   1.26161e+06 1. 1.461538
0   1.27563e+06 1. 1.117647
0   1.28965e+06 1. 1.117647
0   1.30366e+06 1. 1.151515
0   1.31768e+06 1. 1.266667
0   1.3317e+06 1. 1.266667
0   1.34572e+06 1. 1.151515
0   1.35974e+06 1. 1.117647
0   1.37375e+06 1. 1.117647
0   1.38777e+06 1. 1.117647
1            0 1. 1.000000
1      14017.9 1. 1.411765
1      28035.8 1. 0.857143
1      42053.7 1. 0.774194
1      56071.6 1. 0.750000
1      70089.4 1. 0.750000
1      84107.3 1. 0.727273
1      98125.2 1. 0.727273
1       112143 1. 0.727273
1       126161 1. 0.727273
1       140179 1. 0.923077
1       154197 1. 0.923077
1       168215 1. 0.600000
1       182233 1. 0.585366
1       196250 1. 0.585366
1       210268 1. 0.600000
1       224286 1. 1.263158
1       238304 1. 0.666667
1       252322 1. 0.666667
1       266340 1. 0.648649
1       280358 1. 0.666667
1       294376 1. 0.685714
1       308394 1. 0.727273
1       322411 1. 0.800000
1       336429 1. 0.800000
1       350447 1. 0.827586
1       364465 1. 0.827586
1       378483 1. 0.857143
1       392501 1. 0.827586
1       406519 1. 0.827586
1       420537 1. 0.827586
1       434555 1. 0.827586
1       448572 1. 0.960000
1       462590 1. 1.043478
1       476608 1. 1.411765
1       490626 1. 0.800000
1       504644 1. 0.800000
1       518662 1. 0.827586
1       532680 1. 0.800000
1       546698 1. 0.800000
1       560716 1. 0.774194
1       574733 1. 0.774194
1       588751 1. 0.774194
1       602769 1. 0.774194
1       616787 1. 0.774194
1       630805 1. 0.800000
1       644823 1. 0.800000
1       658841 1. 0.800000
1       672859 1. 0.800000
1       686877 1. 0.774194
1       700894 1. 0.750000
1       714912 1. 0.750000
1       728930 1. 0.774194
1       742948 1. 0.774194
1       756966 1. 0.800000
1       770984 1. 0.800000
1       785002 1. 0.888889
1       799020 1. 0.960000
1       813038 1. 1.000000
1       827056 1. 0.960000
1       841073 1. 0.923077
1       855091 1. 0.888889
1       869109 1. 0.888889
1       883127 1. 0.857143
1       897145 1. 0.857143
1       911163 1. 0.827586
1       925181 1. 0.800000
1       939199 1. 0.800000
1       953217 1. 0.800000
1       967234 1. 0.800000
1       981252 1. 0.827586
1       995270 1. 0.827586
1   1.00929e+06 1. 0.888889
1   1.02331e+06 1. 0.888889
1   1.03732e+06 1. 0.888889
1   1.05134e+06 1. 0.827586
1   1.06536e+06 1. 0.774194
1   1.07938e+06 1. 0.774194
1   1.0934e+06 1. 0.750000
1   1.10741e+06 1. 0.774194
1   1.12143e+06 1. 0.774194
1   1.13545e+06 1. 1.000000
1   1.14947e+06 1. 1.090909
1   1.16348e+06 1. 1.090909
1   1.1775e+06 1. 0.705882
1   1.19152e+06 1. 0.685714
1   1.20554e+06 1. 0.666667
1   1.21956e+06 1. 0.666667
1   1.23357e+06 1. 0.666667
1   1.24759e+06 1. 0.685714
1   1.26161e+06 1. 0.800000
1   1.27563e+06 1. 0.827586
1   1.28965e+06 1. 0.857143
1   1.30366e+06 1. 0.827586
1   1.31768e+06 1. 0.827586
1   1.3317e+06 1. 0.827586
1   1.34572e+06 1. 0.827586
1   1.35974e+06 1. 0.857143
1   1.37375e+06 1. 1.200000
1   1.38777e+06 1. 1.200000
2            0 1. 1.000000
2      14017.9 1. 1.000000
2      28035.8 1. 1.027778
2      42053.7 1. 1.027778
2      56071.6 1. 1.057143
2      70089.4 1. 1.088235
2      84107.3 1. 1.121212
2      98125.2 1. 1.156250
2       112143 1. 2.055556
2       126161 1. 1.480000
2       140179 1. 1.423077
2       154197 1. 1.275862
2       168215 1. 1.156250
2       182233 1. 1.121212
2       196250 1. 1.088235
2       210268 1. 1.088235
2       224286 1. 1.156250
2       238304 1. 1.193548
2       252322 1. 1.275862
2       266340 1. 1.321429
2       280358 1. 1.423077
2       294376 1. 1.423077
2       308394 1. 1.321429
2       322411 1. 1.321429
2       336429 1. 1.321429
2       350447 1. 1.321429
2       364465 1. 1.321429
2       378483 1. 1.321429
2       392501 1. 1.057143
2       406519 1. 1.027778
2       420537 1. 1.027778
2       434555 1. 1.027778
2       448572 1. 1.057143
2       462590 1. 1.423077
2       476608 1. 1.423077
2       490626 1. 1.480000
2       504644 1. 1.480000
2       518662 1. 1.480000
2       532680 1. 1.480000
2       546698 1. 1.423077
2       560716 1. 1.027778
2       574733 1. 0.973684
2       588751 1. 0.948718
2       602769 1. 0.973684
2       616787 1. 1.000000
2       630805 1. 1.423077
2       644823 1. 1.480000
2       658841 1. 1.480000
2       672859 1. 1.608696
2       686877 1. 1.608696
2       700894 1. 1.608696
2       714912 1. 1.608696
2       728930 1. 1.321429
2       742948 1. 1.275862
2       756966 1. 1.233333
2       770984 1. 1.233333
2       785002 1. 1.233333
2       799020 1. 1.233333
2       813038 1. 1.233333
2       827056 1. 1.233333
2       841073 1. 1.193548
2       855091 1. 1.193548
2       869109 1. 1.156250
2       883127 1. 1.156250
2       897145 1. 2.055556
2       911163 1. 1.761905
2       925181 1. 1.761905
2       939199 1. 1.608696
2       953217 1. 1.541667
2       967234 1. 1.370370
2       981252 1. 1.275862
2       995270 1. 1.193548
2   1.00929e+06 1. 1.193548
2   1.02331e+06 1. 1.193548
2   1.03732e+06 1. 1.193548
2   1.05134e+06 1. 1.193548
2   1.06536e+06 1. 1.193548
2   1.07938e+06 1. 1.233333
2   1.0934e+06 1. 1.233333
2   1.10741e+06 1. 1.275862
2   1.12143e+06 1. 1.275862
2   1.13545e+06 1. 1.275862
2   1.14947e+06 1. 1.321429
2   1.16348e+06 1. 1.370370
2   1.1775e+06 1. 1.423077
2   1.19152e+06 1. 1.423077
2   1.20554e+06 1. 1.541667
2   1.21956e+06 1. 1.681818
2   1.23357e+06 1. 2.055556
2   1.24759e+06 1. 1.233333
2   1.26161e+06 1. 1.233333
2   1.27563e+06 1. 1.233333
2   1.28965e+06 1. 1.275862
2   1.30366e+06 1. 1.321429
2   1.31768e+06 1. 1.423077
2   1.3317e+06 1. 2.176471
2   1.34572e+06 1. 2.055556
2   1.35974e+06 1. 2.055556
2   1.37375e+06 1. 1.850000
2   1.38777e+06 1. 1.121212
3            0 1. 1.000000
3      14017.9 1. 1.000000
3      28035.8 1. 1.000000
3      42053.7 1. 1.000000
3      56071.6 1. 1.000000
3      70089.4 1. 1.000000
3      84107.3 1. 1.000000
3      98125.2 1. 1.000000
3       112143 1. 1.000000
3       126161 1. 1.000000
3       140179 1. 1.000000
3       154197 1. 1.000000
3       168215 1. 1.000000
3       182233 1. 1.000000
3       196250 1. 1.000000
3       210268 1. 1.000000
3       224286 1. 1.000000
3       238304 1. 1.000000
3       252322 1. 1.000000
3       266340 1. 1.000000
3       280358 1. 1.000000
3       294376 1. 1.000000
3       308394 1. 1.000000
3       322411 1. 1.000000
3       336429 1. 1.000000
3       350447 1. 1.000000
3       364465 1. 1.000000
3       378483 1. 1.000000
3       392501 1. 1.000000
3       406519 1. 1.000000
3       420537 1. 1.000000
3       434555 1. 1.000000
3       448572 1. 1.000000
3       462590 1. 1.000000
3       476608 1. 1.000000
3       490626 1. 1.000000
3       504644 1. 1.000000
3       518662 1. 1.000000
3       532680 1. 1.000000
3       546698 1. 1.000000
3       560716 1. 1.000000
3       574733 1. 1.000000
3       588751 1. 1.000000
3       602769 1. 1.000000
3       616787 1. 1.000000
3       630805 1. 1.000000
3       644823 1. 1.000000
3       658841 1. 1.000000
3       672859 1. 1.000000
3       686877 1. 1.000000
3       700894 1. 1.000000
3       714912 1. 1.000000
3       728930 1. 1.000000
3       742948 1. 1.000000
3       756966 1. 1.000000
3       770984 1. 1.000000
3       785002 1. 1.000000
3       799020 1. 1.000000
3       813038 1. 1.000000
3       827056 1. 1.000000
3       841073 1. 1.000000
3       855091 1. 1.000000
3       869109 1. 1.000000
3       883127 1. 1.000000
3       897145 1. 1.000000
3       911163 1. 1.000000
3       925181 1. 1.000000
3       939199 1. 1.000000
3       953217 1. 1.000000
3       967234 1. 1.000000
3       981252 1. 1.000000
3       995270 1. 1.000000
3   1.00929e+06 1. 1.000000
3   1.02331e+06 1. 1.000000
3   1.03732e+06 1. 1.000000
3   1.05134e+06 1. 1.000000
3   1.06536e+06 1. 1.000000
3   1.07938e+06 1. 1.000000
3   1.0934e+06 1. 1.000000
3   1.10741e+06 1. 1.000000
3   1.12143e+06 1. 1.000000
3   1.13545e+06 1. 1.000000
3   1.14947e+06 1. 1.000000
3   1.16348e+06 1. 1.000000
3   1.1775e+06 1. 1.000000
3   1.19152e+06 1. 1.062500
3   1.20554e+06 1. 1.000000
3   1.21956e+06 1. 1.000000
3   1.23357e+06 1. 1.000000
3   1.24759e+06 1. 1.000000
3   1.26161e+06 1. 1.000000
3   1.27563e+06 1. 1.000000
3   1.28965e+06 1. 1.000000
3   1.30366e+06 1. 1.000000
3   1.31768e+06 1. 1.000000
3   1.3317e+06 1. 1.000000
3   1.34572e+06 1. 1.000000
3   1.35974e+06 1. 1.000000
3   1.37375e+06 1. 1.000000
3   1.38777e+06 1. 1.000000
4            0 1. 1.000000
4      14017.9 1. 1.000000
4      28035.8 1. 1.000000
4      42053.7 1. 1.000000
4      56071.6 1. 1.000000
4      70089.4 1. 1.000000
4      84107.3 1. 1.000000
4      98125.2 1. 1.000000
4       112143 1. 1.000000
4       126161 1. 1.000000
4       140179 1. 1.000000
4       154197 1. 1.000000
4       168215 1. 1.000000
4       182233 1. 1.000000
4       196250 1. 1.000000
4       210268 1. 1.000000
4       224286 1. 1.000000
4       238304 1. 1.000000
4       252322 1. 1.000000
4       266340 1. 1.000000
4       280358 1. 1.000000
4       294376 1. 1.000000
4       308394 1. 1.000000
4       322411 1. 1.000000
4       336429 1. 1.000000
4       350447 1. 1.000000
4       364465 1. 1.000000
4       378483 1. 1.000000
4       392501 1. 1.000000
4       406519 1. 1.000000
4       420537 1. 1.000000
4       434555 1. 1.000000
4       448572 1. 1.000000
4       462590 1. 1.000000
4       476608 1. 1.000000
4       490626 1. 1.000000
4       504644 1. 1.000000
4       518662 1. 1.000000
4       532680 1. 1.000000
4       546698 1. 1.000000
4       560716 1. 1.000000
4       574733 1. 1.000000
4       588751 1. 1.000000
4       602769 1. 1.000000
4       616787 1. 1.000000
4       630805 1. 1.000000
4       644823 1. 1.000000
4       658841 1. 1.000000
4       672859 1. 1.000000
4       686877 1. 1.000000
4       700894 1. 1.000000
4       714912 1. 1.000000
4       728930 1. 1.000000
4       742948 1. 0.944444
4       756966 1. 0.944444
4       770984 1. 0.944444
4       785002 1. 0.944444
4       799020 1. 1.000000
4       813038 1. 1.000000
4       827056 1. 1.000000
4       841073 1. 1.000000
4       855091 1. 1.000000
4       869109 1. 1.000000
4       883127 1. 1.000000
4       897145 1. 1.000000
4       911163 1. 1.000000
4       925181 1. 1.000000
4       939199 1. 1.000000
4       953217 1. 1.000000
4       967234 1. 1.000000
4       981252 1. 1.000000
4       995270 1. 1.000000
4   1.00929e+06 1. 1.000000
4   1.02331e+06 1. 1.000000
4   1.03732e+06 1. 1.000000
4   1.05134e+06 1. 1.000000
4   1.06536e+06 1. 1.000000
4   1.07938e+06 1. 1.000000
4   1.0934e+06 1. 1.000000
4   1.10741e+06 1. 1.000000
4   1.12143e+06 1. 0.944444
4   1.13545e+06 1. 0.944444
4   1.14947e+06 1. 0.944444
4   1.16348e+06 1. 1.000000
4   1.1775e+06 1. 1.000000
4   1.19152e+06 1. 1.000000
4   1.20554e+06 1. 1.000000
4   1.21956e+06 1. 1.000000
4   1.23357e+06 1. 1.000000
4   1.24759e+06 1. 1.000000
4   1.26161e+06 1. 1.000000
4   1.27563e+06 1. 1.000000
4   1.28965e+06 1. 1.000000
4   1.30366e+06 1. 1.000000
4   1.31768e+06 1. 1.000000
4   1.3317e+06 1. 1.000000
4   1.34572e+06 1. 0.944444
4   1.35974e+06 1. 0.944444
4   1.37375e+06 1. 0.944444
4   1.38777e+06 1. 0.944444
5            0 1. 1.000000
5      14017.9 1. 1.000000
5      28035.8 1. 1.000000
5      42053.7 1. 1.000000
5      56071.6 1. 1.000000
5      70089.4 1. 1.000000
5      84107.3 1. 1.000000
5      98125.2 1. 1.000000
5       112143 1. 1.000000
5       126161 1. 1.000000
5       140179 1. 1.000000
5       154197 1. 1.000000
5       168215 1. 1.000000
5       182233 1. 1.000000
5       196250 1. 1.000000
5       210268 1. 1.000000
5       224286 1. 1.000000
5       238304 1. 1.000000
5       252322 1. 1.000000
5       266340 1. 1.000000
5       280358 1. 1.000000
5       294376 1. 0.708333
5       308394 1. 0.680000
5       322411 1. 0.680000
5       336429 1. 0.680000
5       350447 1. 0.680000
5       364465 1. 1.000000
5       378483 1. 1.000000
5       392501 1. 1.000000
5       406519 1. 1.000000
5       420537 1. 1.000000
5       434555 1. 1.000000
5       448572 1. 1.000000
5       462590 1. 1.000000
5       476608 1. 1.000000
5       490626 1. 1.000000
5       504644 1. 1.000000
5       518662 1. 1.000000
5       532680 1. 1.000000
5       546698 1. 0.708333
5       560716 1. 0.708333
5       574733 1. 1.000000
5       588751 1. 1.000000
5       602769 1. 1.000000
5       616787 1. 1.000000
5       630805 1. 1.000000
5       644823 1. 1.000000
5       658841 1. 1.000000
5       672859 1. 1.000000
5       686877 1. 0.708333
5       700894 1. 0.680000
5       714912 1. 0.680000
5       728930 1. 0.739130
5       742948 1. 1.000000
5       756966 1. 1.000000
5       770984 1. 1.000000
5       785002 1. 1.000000
5       799020 1. 1.000000
5       813038 1. 1.000000
5       827056 1. 1.000000
5       841073 1. 1.000000
5       855091 1. 1.000000
5       869109 1. 0.944444
5       883127 1. 0.708333
5       897145 1. 0.708333
5       911163 1. 0.708333
5       925181 1. 0.708333
5       939199 1. 1.000000
5       953217 1. 1.000000
5       967234 1. 1.000000
5       981252 1. 1.000000
5       995270 1. 1.000000
5   1.00929e+06 1. 1.000000
5   1.02331e+06 1. 1.000000
5   1.03732e+06 1. 1.000000
5   1.05134e+06 1. 0.680000
5   1.06536e+06 1. 0.680000
5   1.07938e+06 1. 1.000000
5   1.0934e+06 1. 1.000000
5   1.10741e+06 1. 1.000000
5   1.12143e+06 1. 1.000000
5   1.13545e+06 1. 1.000000
5   1.14947e+06 1. 1.000000
5   1.16348e+06 1. 1.000000
5   1.1775e+06 1. 1.000000
5   1.19152e+06 1. 1.000000
5   1.20554e+06 1. 1.000000
5   1.21956e+06 1. 0.739130
5   1.23357e+06 1. 0.653846
5   1.24759e+06 1. 0.680000
5   1.26161e+06 1. 0.708333
5   1.27563e+06 1. 0.739130
5   1.28965e+06 1. 0.739130
5   1.30366e+06 1. 0.772727
5   1.31768e+06 1. 1.000000
5   1.3317e+06 1. 1.000000
5   1.34572e+06 1. 1.000000
5   1.35974e+06 1. 1.000000
5   1.37375e+06 1. 1.000000
5   1.38777e+06 1. 1.000000
6            0 1. 1.000000
6      14017.9 1. 1.000000
6      28035.8 1. 1.000000
6      42053.7 1. 1.025641
6      56071.6 1. 1.025641
6      70089.4 1. 1.052632
6      84107.3 1. 1.081081
6      98125.2 1. 1.481481
6       112143 1. 1.481481
6       126161 1. 1.600000
6       140179 1. 1.818182
6       154197 1. 2.352941
6       168215 1. 2.352941
6       182233 1. 2.352941
6       196250 1. 1.481481
6       210268 1. 1.428571
6       224286 1. 1.333333
6       238304 1. 1.290323
6       252322 1. 1.250000
6       266340 1. 1.250000
6       280358 1. 1.250000
6       294376 1. 1.290323
6       308394 1. 1.379310
6       322411 1. 1.600000
6       336429 1. 1.250000
6       350447 1. 1.250000
6       364465 1. 1.250000
6       378483 1. 1.290323
6       392501 1. 1.333333
6       406519 1. 1.538462
6       420537 1. 1.600000
6       434555 1. 1.600000
6       448572 1. 1.666667
6       462590 1. 1.666667
6       476608 1. 1.333333
6       490626 1. 1.290323
6       504644 1. 1.333333
6       518662 1. 1.379310
6       532680 1. 1.428571
6       546698 1. 1.428571
6       560716 1. 1.379310
6       574733 1. 1.333333
6       588751 1. 1.333333
6       602769 1. 1.333333
6       616787 1. 1.333333
6       630805 1. 1.333333
6       644823 1. 1.333333
6       658841 1. 1.379310
6       672859 1. 1.379310
6       686877 1. 1.379310
6       700894 1. 1.428571
6       714912 1. 1.481481
6       728930 1. 1.481481
6       742948 1. 1.290323
6       756966 1. 1.290323
6       770984 1. 1.290323
6       785002 1. 1.290323
6       799020 1. 1.290323
6       813038 1. 1.290323
6       827056 1. 1.333333
6       841073 1. 1.600000
6       855091 1. 1.212121
6       869109 1. 1.212121
6       883127 1. 1.212121
6       897145 1. 1.212121
6       911163 1. 1.212121
6       925181 1. 1.212121
6       939199 1. 1.290323
6       953217 1. 1.379310
6       967234 1. 2.222222
6       981252 1. 2.222222
6       995270 1. 2.222222
6   1.00929e+06 1. 2.222222
6   1.02331e+06 1. 1.904762
6   1.03732e+06 1. 1.904762
6   1.05134e+06 1. 1.250000
6   1.06536e+06 1. 1.212121
6   1.07938e+06 1. 1.212121
6   1.0934e+06 1. 1.250000
6   1.10741e+06 1. 2.352941
6   1.12143e+06 1. 2.352941
6   1.13545e+06 1. 1.428571
6   1.14947e+06 1. 1.428571
6   1.16348e+06 1. 1.428571
6   1.1775e+06 1. 2.352941
6   1.19152e+06 1. 2.352941
6   1.20554e+06 1. 2.352941
6   1.21956e+06 1. 2.352941
6   1.23357e+06 1. 2.352941
6   1.24759e+06 1. 2.352941
6   1.26161e+06 1. 2.352941
6   1.27563e+06 1. 2.352941
6   1.28965e+06 1. 2.352941
6   1.30366e+06 1. 1.666667
6   1.31768e+06 1. 1.666667
6   1.3317e+06 1. 1.600000
6   1.34572e+06 1. 1.600000
6   1.35974e+06 1. 1.538462
6   1.37375e+06 1. 1.538462
6   1.38777e+06 1. 1.538462
7            0 1. 1.000000
7      14017.9 1. 1.000000
7      28035.8 1. 1.000000
7      42053.7 1. 1.026316
7      56071.6 1. 1.026316
7      70089.4 1. 1.026316
7      84107.3 1. 1.026316
7      98125.2 1. 1.026316
7       112143 1. 1.054054
7       126161 1. 1.181818
7       140179 1. 1.218750
7       154197 1. 1.218750
7       168215 1. 1.258065
7       182233 1. 1.344828
7       196250 1. 1.392857
7       210268 1. 1.392857
7       224286 1. 1.392857
7       238304 1. 1.392857
7       252322 1. 1.392857
7       266340 1. 1.392857
7       280358 1. 1.258065
7       294376 1. 1.181818
7       308394 1. 1.181818
7       322411 1. 1.147059
7       336429 1. 1.114286
7       350447 1. 1.114286
7       364465 1. 1.114286
7       378483 1. 1.114286
7       392501 1. 1.114286
7       406519 1. 1.083333
7       420537 1. 1.083333
7       434555 1. 1.054054
7       448572 1. 1.054054
7       462590 1. 1.054054
7       476608 1. 1.054054
7       490626 1. 1.083333
7       504644 1. 1.147059
7       518662 1. 1.147059
7       532680 1. 1.147059
7       546698 1. 1.114286
7       560716 1. 1.083333
7       574733 1. 1.026316
7       588751 1. 0.951220
7       602769 1. 1.181818
7       616787 1. 1.218750
7       630805 1. 1.258065
7       644823 1. 1.300000
7       658841 1. 1.300000
7       672859 1. 1.026316
7       686877 1. 1.000000
7       700894 1. 0.975000
7       714912 1. 0.951220
7       728930 1. 0.928571
7       742948 1. 0.951220
7       756966 1. 1.083333
7       770984 1. 1.114286
7       785002 1. 1.147059
7       799020 1. 1.181818
7       813038 1. 1.500000
7       827056 1. 1.500000
7       841073 1. 1.500000
7       855091 1. 1.500000
7       869109 1. 1.147059
7       883127 1. 1.147059
7       897145 1. 1.114286
7       911163 1. 1.114286
7       925181 1. 1.147059
7       939199 1. 1.218750
7       953217 1. 1.258065
7       967234 1. 1.300000
7       981252 1. 1.344828
7       995270 1. 1.344828
7   1.00929e+06 1. 1.392857
7   1.02331e+06 1. 1.392857
7   1.03732e+06 1. 1.392857
7   1.05134e+06 1. 1.344828
7   1.06536e+06 1. 1.344828
7   1.07938e+06 1. 1.300000
7   1.0934e+06 1. 1.258065
7   1.10741e+06 1. 1.258065
7   1.12143e+06 1. 1.258065
7   1.13545e+06 1. 1.218750
7   1.14947e+06 1. 1.218750
7   1.16348e+06 1. 1.218750
7   1.1775e+06 1. 1.218750
7   1.19152e+06 1. 1.181818
7   1.20554e+06 1. 1.181818
7   1.21956e+06 1. 1.218750
7   1.23357e+06 1. 1.300000
7   1.24759e+06 1. 1.344828
7   1.26161e+06 1. 1.344828
7   1.27563e+06 1. 1.392857
7   1.28965e+06 1. 1.392857
7   1.30366e+06 1. 1.500000
7   1.31768e+06 1. 1.772727
7   1.3317e+06 1. 1.344828
7   1.34572e+06 1. 1.258065
7   1.35974e+06 1. 1.258065
7   1.37375e+06 1. 1.258065
7   1.38777e+06 1. 1.258065
8            0 1. 1.000000
8      14017.9 1. 1.000000
8      28035.8 1. 1.029412
8      42053.7 1. 1.060606
8      56071.6 1. 1.093750
8      70089.4 1. 1.093750
8      84107.3 1. 1.129032
8      98125.2 1. 1.129032
8       112143 1. 1.166667
8       126161 1. 1.250000
8       140179 1. 0.972222
8       154197 1. 0.972222
8       168215 1. 1.000000
8       182233 1. 1.400000
8       196250 1. 1.400000
8       210268 1. 1.400000
8       224286 1. 2.058824
8       238304 1. 2.058824
8       252322 1. 1.166667
8       266340 1. 1.129032
8       280358 1. 1.093750
8       294376 1. 1.060606
8       308394 1. 1.060606
8       322411 1. 1.060606
8       336429 1. 1.093750
8       350447 1. 1.093750
8       364465 1. 1.129032
8       378483 1. 1.129032
8       392501 1. 1.129032
8       406519 1. 1.129032
8       420537 1. 1.129032
8       434555 1. 1.129032
8       448572 1. 1.250000
8       462590 1. 1.250000
8       476608 1. 1.296296
8       490626 1. 1.296296
8       504644 1. 1.346154
8       518662 1. 1.346154
8       532680 1. 1.346154
8       546698 1. 0.921053
8       560716 1. 1.346154
8       574733 1. 1.296296
8       588751 1. 1.250000
8       602769 1. 1.206897
8       616787 1. 1.206897
8       630805 1. 1.250000
8       644823 1. 1.296296
8       658841 1. 1.944444
8       672859 1. 1.944444
8       686877 1. 1.944444
8       700894 1. 1.944444
8       714912 1. 1.029412
8       728930 1. 1.000000
8       742948 1. 1.000000
8       756966 1. 1.029412
8       770984 1. 1.166667
8       785002 1. 2.058824
8       799020 1. 1.521739
8       813038 1. 1.521739
8       827056 1. 1.458333
8       841073 1. 1.458333
8       855091 1. 1.458333
8       869109 1. 1.400000
8       883127 1. 1.458333
8       897145 1. 1.458333
8       911163 1. 1.346154
8       925181 1. 1.250000
8       939199 1. 1.250000
8       953217 1. 1.206897
8       967234 1. 1.250000
8       981252 1. 1.296296
8       995270 1. 1.346154
8   1.00929e+06 1. 1.346154
8   1.02331e+06 1. 1.346154
8   1.03732e+06 1. 1.296296
8   1.05134e+06 1. 1.206897
8   1.06536e+06 1. 1.206897
8   1.07938e+06 1. 1.166667
8   1.0934e+06 1. 1.166667
8   1.10741e+06 1. 1.166667
8   1.12143e+06 1. 1.166667
8   1.13545e+06 1. 1.166667
8   1.14947e+06 1. 1.129032
8   1.16348e+06 1. 1.093750
8   1.1775e+06 1. 1.060606
8   1.19152e+06 1. 2.058824
8   1.20554e+06 1. 2.058824
8   1.21956e+06 1. 2.058824
8   1.23357e+06 1. 1.400000
8   1.24759e+06 1. 1.346154
8   1.26161e+06 1. 1.346154
8   1.27563e+06 1. 1.296296
8   1.28965e+06 1. 1.296296
8   1.30366e+06 1. 1.250000
8   1.31768e+06 1. 1.206897
8   1.3317e+06 1. 1.206897
8   1.34572e+06 1. 1.206897
8   1.35974e+06 1. 1.093750
8   1.37375e+06 1. 1.000000
8   1.38777e+06 1. 1.000000
9            0 1. 1.000000
9      14017.9 1. 1.000000
9      28035.8 1. 1.073171
9      42053.7 1. 1.333333
9      56071.6 1. 1.294118
9      70089.4 1. 1.294118
9      84107.3 1. 1.333333
9      98125.2 1. 1.333333
9       112143 1. 1.375000
9       126161 1. 1.375000
9       140179 1. 1.375000
9       154197 1. 1.419355
9       168215 1. 1.419355
9       182233 1. 1.419355
9       196250 1. 1.419355
9       210268 1. 1.375000
9       224286 1. 1.375000
9       238304 1. 1.257143
9       252322 1. 1.222222
9       266340 1. 1.222222
9       280358 1. 1.222222
9       294376 1. 1.189189
9       308394 1. 1.222222
9       322411 1. 1.222222
9       336429 1. 1.257143
9       350447 1. 1.257143
9       364465 1. 1.257143
9       378483 1. 1.257143
9       392501 1. 1.257143
9       406519 1. 1.257143
9       420537 1. 1.333333
9       434555 1. 1.375000
9       448572 1. 1.333333
9       462590 1. 1.294118
9       476608 1. 1.294118
9       490626 1. 1.294118
9       504644 1. 1.294118
9       518662 1. 1.375000
9       532680 1. 1.466667
9       546698 1. 1.517241
9       560716 1. 1.571429
9       574733 1. 1.571429
9       588751 1. 1.571429
9       602769 1. 1.571429
9       616787 1. 1.571429
9       630805 1. 1.517241
9       644823 1. 1.466667
9       658841 1. 1.375000
9       672859 1. 1.333333
9       686877 1. 1.333333
9       700894 1. 1.333333
9       714912 1. 1.466667
9       728930 1. 1.466667
9       742948 1. 1.466667
9       756966 1. 1.517241
9       770984 1. 1.692308
9       785002 1. 1.833333
9       799020 1. 1.833333
9       813038 1. 1.833333
9       827056 1. 1.833333
9       841073 1. 1.517241
9       855091 1. 1.375000
9       869109 1. 1.333333
9       883127 1. 1.294118
9       897145 1. 1.294118
9       911163 1. 1.333333
9       925181 1. 1.375000
9       939199 1. 1.466667
9       953217 1. 1.466667
9       967234 1. 1.517241
