0            0 1. 1.000000
0      7695.24 1. 0.970588
0      15390.5 1. 0.942857
0      23085.7 1. 0.891892
0        30781 1. 0.868421
0      38476.2 1. 0.846154
0      46171.4 1. 0.846154
0      53866.7 1. 0.846154
0      61561.9 1. 0.846154
0      69257.2 1. 0.846154
0      76952.4 1. 0.868421
0      84647.6 1. 0.846154
0      92342.9 1. 0.767442
0       100038 1. 0.733333
0       107733 1. 0.733333
0       115429 1. 0.733333
0       123124 1. 0.733333
0       130819 1. 0.733333
0       138514 1. 0.750000
0       146210 1. 0.868421
0       153905 1. 0.868421
0       161600 1. 0.868421
0       169295 1. 0.868421
0       176991 1. 0.868421
0       184686 1. 0.868421
0       192381 1. 0.868421
0       200076 1. 0.868421
0       207771 1. 0.868421
0       215467 1. 0.868421
0       223162 1. 0.868421
0       230857 1. 0.891892
0       238552 1. 0.891892
0       246248 1. 0.891892
0       253943 1. 0.891892
0       261638 1. 0.891892
0       269333 1. 0.891892
0       277029 1. 0.868421
0       284724 1. 0.868421
0       292419 1. 0.868421
0       300114 1. 0.868421
0       307810 1. 0.868421
0       315505 1. 0.942857
0       323200 1. 1.000000
0       330895 1. 1.000000
0       338591 1. 1.000000
0       346286 1. 0.970588
0       353981 1. 0.970588
0       361676 1. 0.970588
0       369372 1. 0.750000
0       377067 1. 1.031250
0       384762 1. 1.031250
0       392457 1. 1.031250
0       400152 1. 1.000000
0       407848 1. 0.916667
0       415543 1. 0.868421
0       423238 1. 0.868421
0       430933 1. 0.891892
0       438629 1. 0.891892
0       446324 1. 0.891892
0       454019 1. 0.673469
0       461714 1. 0.660000
0       469410 1. 0.673469
0       477105 1. 0.673469
0       484800 1. 0.702128
0       492495 1. 0.717391
0       500191 1. 0.717391
0       507886 1. 0.702128
0       515581 1. 0.717391
0       523276 1. 0.868421
0       530972 1. 0.846154
0       538667 1. 0.647059
0       546362 1. 0.634615
0       554057 1. 0.634615
0       561753 1. 0.647059
0       569448 1. 0.673469
0       577143 1. 0.868421
0       584838 1. 0.891892
0       592533 1. 0.804878
0       600229 1. 0.785714
0       607924 1. 0.767442
0       615619 1. 0.767442
0       623314 1. 0.750000
0       631010 1. 0.750000
0       638705 1. 0.733333
0       646400 1. 0.717391
0       654095 1. 0.717391
0       661791 1. 0.717391
0       669486 1. 0.750000
0       677181 1. 0.767442
0       684876 1. 0.767442
0       692572 1. 0.750000
0       700267 1. 0.750000
0       707962 1. 0.767442
0       715657 1. 0.767442
0       723353 1. 0.785714
0       731048 1. 0.942857
0       738743 1. 0.942857
0       746438 1. 0.942857
0       754134 1. 0.785714
0       761829 1. 0.767442
1            0 1. 1.000000
1      7695.24 1. 0.978261
1      15390.5 1. 0.978261
1      23085.7 1. 0.978261
1        30781 1. 0.978261
1      38476.2 1. 1.000000
1      46171.4 1. 1.000000
1      53866.7 1. 1.000000
1      61561.9 1. 0.978261
1      69257.2 1. 0.957447
1      76952.4 1. 0.937500
1      84647.6 1. 0.957447
1      92342.9 1. 0.957447
1       100038 1. 0.978261
1       107733 1. 0.978261
1       115429 1. 0.978261
1       123124 1. 0.957447
1       130819 1. 0.957447
1       138514 1. 0.957447
1       146210 1. 0.957447
1       153905 1. 0.900000
1       161600 1. 0.865385
1       169295 1. 0.865385
1       176991 1. 0.865385
1       184686 1. 0.865385
1       192381 1. 0.865385
1       200076 1. 0.865385
1       207771 1. 0.818182
1       215467 1. 0.833333
1       223162 1. 1.022727
1       230857 1. 1.022727
1       238552 1. 1.022727
1       246248 1. 1.022727
1       253943 1. 1.000000
1       261638 1. 0.957447
1       269333 1. 0.957447
1       277029 1. 0.957447
1       284724 1. 0.957447
1       292419 1. 0.978261
1       300114 1. 1.022727
1       307810 1. 1.022727
1       315505 1. 1.046512
1       323200 1. 1.046512
1       330895 1. 1.046512
1       338591 1. 1.022727
1       346286 1. 1.046512
1       353981 1. 1.071429
1       361676 1. 0.818182
1       369372 1. 0.818182
1       377067 1. 0.818182
1       384762 1. 0.833333
1       392457 1. 0.849057
1       400152 1. 1.000000
1       407848 1. 1.000000
1       415543 1. 1.000000
1       423238 1. 1.000000
1       430933 1. 1.000000
1       438629 1. 0.978261
1       446324 1. 0.957447
1       454019 1. 0.957447
1       461714 1. 0.937500
1       469410 1. 0.918367
1       477105 1. 0.900000
1       484800 1. 0.882353
1       492495 1. 0.882353
1       500191 1. 0.900000
1       507886 1. 0.937500
1       515581 1. 0.978261
1       523276 1. 1.022727
1       530972 1. 1.046512
1       538667 1. 1.071429
1       546362 1. 0.849057
1       554057 1. 0.833333
1       561753 1. 0.833333
1       569448 1. 0.849057
1       577143 1. 0.882353
1       584838 1. 0.900000
1       592533 1. 0.918367
1       600229 1. 0.918367
1       607924 1. 0.937500
1       615619 1. 0.978261
1       623314 1. 1.022727
1       631010 1. 1.046512
1       638705 1. 1.071429
1       646400 1. 1.097561
1       654095 1. 1.125000
1       661791 1. 1.153846
1       669486 1. 1.184211
1       677181 1. 1.071429
1       684876 1. 1.000000
1       692572 1. 0.978261
1       700267 1. 0.978261
1       707962 1. 0.978261
1       715657 1. 0.978261
1       723353 1. 0.957447
1       731048 1. 0.957447
1       738743 1. 0.978261
1       746438 1. 0.978261
1       754134 1. 0.737705
1       761829 1. 0.725806
2            0 1. 1.000000
2      7695.24 1. 1.217391
2      15390.5 1. 1.244444
2      23085.7 1. 1.302326
2        30781 1. 1.400000
2      38476.2 1. 1.400000
2      46171.4 1. 1.400000
2      53866.7 1. 1.365854
2      61561.9 1. 1.000000
2      69257.2 1. 0.982456
2      76952.4 1. 0.982456
2      84647.6 1. 0.982456
2      92342.9 1. 0.982456
2       100038 1. 1.000000
2       107733 1. 1.018182
2       115429 1. 1.037037
2       123124 1. 1.056604
2       130819 1. 1.098039
2       138514 1. 1.473684
2       146210 1. 1.513514
2       153905 1. 1.555556
2       161600 1. 1.555556
2       169295 1. 1.142857
2       176991 1. 1.098039
2       184686 1. 1.076923
2       192381 1. 1.056604
2       200076 1. 1.098039
2       207771 1. 1.302326
2       215467 1. 1.365854
2       223162 1. 1.400000
2       230857 1. 1.435897
2       238552 1. 1.142857
2       246248 1. 1.142857
2       253943 1. 1.435897
2       261638 1. 1.333333
2       269333 1. 1.244444
2       277029 1. 1.244444
2       284724 1. 1.244444
2       292419 1. 1.244444
2       300114 1. 1.244444
2       307810 1. 0.918033
2       315505 1. 0.918033
2       323200 1. 0.933333
2       330895 1. 0.949153
2       338591 1. 1.435897
2       346286 1. 1.076923
2       353981 1. 1.076923
