0.4829		0.001150
0.4661		0.001162
0.4725		0.001162
0.4949		0.001150
0.4812		0.001163
0.4824		0.001177
0.4380		0.001175
0.4786		0.001168
0.4541		0.001165
0.5180		0.001152
0.4869		0.001148
0.5129		0.001140
0.4868		0.001150
0.5074		0.001154
0.4599		0.001155
0.4859		0.001153
0.5027		0.001128
0.5265		0.001137
0.5045		0.001133
0.4638		0.001141
0.4780		0.001132
0.4760		0.001138
0.4974		0.001145
0.5063		0.001137
0.5170		0.001120
0.4772		0.001142
0.5113		0.001130
0.5046		0.001129
0.4700		0.001157
0.5061		0.001139
0.4782		0.001152
0.5449		0.001122
0.5314		0.001213
0.5001		0.001235
0.5178		0.001222
0.5582		0.001213
0.5095		0.001225
0.5427		0.001209
0.4899		0.001229
0.5065		0.001222
0.4893		0.001217
0.5081		0.001219
0.5053		0.001205
0.5063		0.001204
0.5111		0.001216
0.4953		0.001226
0.4960		0.001218
0.4733		0.001203
0.5158		0.001212
0.4869		0.001231
0.4876		0.001236
0.5069		0.001224
0.4811		0.001209
0.4621		0.001229
0.4823		0.001221
0.4887		0.001220
0.4251		0.001244
0.5233		0.001228
0.5127		0.001226
0.3571		0.001288
0.4801		0.001213
0.5244		0.001213
0.4738		0.001209
0.4847		0.001211
0.4732		0.001212
0.4514		0.001220
0.4653		0.001219
0.4522		0.001221
0.4558		0.001199
0.4903		0.001200
0.4632		0.001201
0.4569		0.001193
0.4410		0.001200
0.4599		0.001192
0.4884		0.001173
0.4795		0.001184
0.4740		0.001188
0.4762		0.001188
0.5016		0.001180
0.4782		0.001184
0.4658		0.001187
0.4377		0.001214
0.4866		0.001192
0.4644		0.001209
0.4888		0.001193
0.4564		0.001198
0.4698		0.001193
0.4683		0.001201
0.4957		0.001179
0.5165		0.001195
0.4573		0.001189
0.4870		0.001192
0.4783		0.001196
0.4608		0.001209
0.4663		0.001194
0.4749		0.001199
0.4541		0.001244
0.4688		0.001249
0.4646		0.001257
0.5052		0.001248
0.4880		0.001249
0.4879		0.001259
0.4965		0.001265
0.5251		0.001257
0.5096		0.001247
0.4557		0.001250
0.5053		0.001241
0.5013		0.001237
0.5086		0.001243
0.4799		0.001250
0.5146		0.001235
0.4811		0.001238
0.5122		0.001228
0.5079		0.001245
0.5378		0.001230
0.5182		0.001242
0.5054		0.001230
0.5160		0.001235
0.5172		0.001237
0.5234		0.001230
0.5227		0.001235
0.5237		0.001231
0.5259		0.001223
0.5324		0.001228
0.5109		0.001242
0.5137		0.001244
0.5282		0.001237
0.4941		0.001232
0.4520		0.001212
0.4540		0.001231
0.4779		0.001214
0.5294		0.001199
0.4703		0.001227
0.4871		0.001216
0.4586		0.001221
0.4616		0.001220
0.5442		0.001207
0.4848		0.001218
0.5122		0.001214
0.5352		0.001213
0.5149		0.001221
0.5119		0.001221
0.5137		0.001224
0.5238		0.001214
0.4917		0.001229
0.5026		0.001229
0.4920		0.001232
0.5116		0.001227
0.5360		0.001209
0.5268		0.001211
0.5558		0.001205
0.5296		0.001217
0.5599		0.001203
0.5387		0.001194
0.5685		0.001188
0.5818		0.001183
0.5320		0.001203
0.5449		0.001210
0.5373		0.001203
0.5462		0.001193
0.3646		0.001202
0.3503		0.001216
0.4025		0.001200
0.3324		0.001218
0.3766		0.001209
0.3666		0.001222
0.3763		0.001222
0.3743		0.001217
0.4164		0.001201
0.3835		0.001215
0.3460		0.001219
0.3373		0.001222
0.3611		0.001206
0.3266		0.001222
0.3162		0.001215
0.3406		0.001209
0.3428		0.001202
0.3644		0.001212
0.3487		0.001211
0.3614		0.001218
0.3418		0.001220
0.3263		0.001211
0.3228		0.001219
0.3581		0.001216
0.2993		0.001213
0.3816		0.001217
0.3329		0.001211
0.3180		0.001213
0.3152		0.001216
0.3308		0.001219
0.3322		0.001214
0.3384		0.001214
0.3733		0.001163
0.3302		0.001180
0.3170		0.001182
0.3110		0.001189
0.3490		0.001176
0.3337		0.001178
0.3180		0.001191
0.3849		0.001180
0.3184		0.001180
0.3820		0.001159
0.3372		0.001173
0.3562		0.001169
0.3485		0.001176
0.3129		0.001175
0.2749		0.001187
0.3172		0.001168
0.3175		0.001183
0.3192		0.001195
0.3352		0.001177
0.3388		0.001186
0.3297		0.001182
0.3736		0.001178
0.3525		0.001164
0.3076		0.001193
0.2945		0.001183
0.3068		0.001185
0.3114		0.001190
0.3026		0.001188
0.2867		0.001173
0.2988		0.001179
0.3219		0.001177
0.2875		0.001178
0.3397		0.001260
0.2932		0.001217
0.3604		0.001214
0.3247		0.001219
0.3246		0.001233
0.3372		0.001243
0.3190		0.001229
0.3457		0.001227
0.3401		0.001210
0.3422		0.001219
0.3452		0.001212
0.3318		0.001209
0.3089		0.001228
0.3192		0.001232
0.4738		0.001781
0.3294		0.001226
0.3061		0.001207
0.3069		0.001214
0.3100		0.001223
0.3122		0.001224
0.3104		0.001223
0.3534		0.001207
0.2726		0.001242
0.3393		0.001225
0.3248		0.001220
0.2878		0.001235
0.3065		0.001222
0.3124		0.001223
0.2959		0.001230
0.3304		0.001220
0.2736		0.001234
0.3010		0.001227
0.3086		0.001179
0.3004		0.001167
0.2869		0.001181
0.2818		0.001180
0.3480		0.001158
0.3044		0.001161
0.3282		0.001165
0.2936		0.001175
0.3138		0.001170
0.3179		0.001173
0.3125		0.001169
0.3214		0.001156
0.3209		0.001177
0.2768		0.001186
0.2918		0.001173
0.3139		0.001165
0.3320		0.001149
0.2408		0.001172
0.3148		0.001164
0.3445		0.001159
0.3369		0.001156
0.3056		0.001175
0.2882		0.001174
0.2898		0.001180
0.3067		0.001163
0.3328		0.001155
0.2761		0.001174
0.2967		0.001172
0.2921		0.001188
0.3551		0.001175
0.2573		0.001206
0.2303		0.001207
