0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
-0.251769	0.00228841
-0.209463	0.00219611
-0.19409	0.00226261
-0.161596	0.0021986
-0.230558	0.00225788
-0.223038	0.00228817
-0.238662	0.00230936
-0.242374	0.00235149
-0.189157	0.00231593
-0.290248	0.0023783
-0.225747	0.00235046
-0.290062	0.00228536
-0.23314	0.00225641
-0.208503	0.00224608
-0.140312	0.00233396
-0.212227	0.00221953
-0.196638	0.00212806
-0.301113	0.00217677
-0.258165	0.00216798
-0.213667	0.00218941
-0.212889	0.00220924
-0.2792	0.00220007
-0.184627	0.00218565
-0.209604	0.0022267
-0.224561	0.00228532
-0.252088	0.00222826
-0.188019	0.00227377
-0.233843	0.00217138
-0.20285	0.00223138
-0.189528	0.00214393
-0.237264	0.00223683
-0.237264	0.00223683
-0.237264	0.00223683
-0.196112	0.00226118
-0.324624	0.00236013
-0.283195	0.00224405
-0.408801	0.00237448
-0.285373	0.00238695
-0.303068	0.00242697
-0.29604	0.00247891
-0.299967	0.0023516
-0.343118	0.00234515
-0.228066	0.00237812
-0.322855	0.00232203
-0.263068	0.00240697
-0.263068	0.00240697
-0.263068	0.00240697
-0.263068	0.00240697
2.52053	0.00129292
2.52053	0.00129292
-0.278261	0.0023555
-0.290987	0.00224833
-0.313487	0.00240289
-0.278183	0.00224357
-0.263901	0.00242999
-0.296727	0.00220429
-0.266437	0.00237027
-0.267721	0.00233455
-0.267207	0.00234129
-0.268509	0.00237206
-0.369922	0.00239588
-0.325637	0.0024252
-0.277693	0.00239124
2.52734	0.00122248
-0.329796	0.00292072
-0.329796	0.00292072
-0.458607	0.00291436
-0.430101	0.00292416
-0.46722	0.00294958
-0.466265	0.00296474
-0.346742	0.00296691
-0.454633	0.00292949
-0.45087	0.00294053
-0.351619	0.00304454
-0.444594	0.00295441
-0.425891	0.00296951
-0.466028	0.002972
-0.466028	0.002972
-0.466028	0.002972
-0.466028	0.002972


