0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
 41.8731  -0.0550321
 39.5999  0.00315757
35.7069  0.106492
 -368.219  9.87313
 39.0744  0.0189877
 40.119  -0.00775289
 32.0713  0.195351
 40.9081  -0.0282803
 41.0649  -0.0325329
 42.2024  -0.0626777
 37.9168  0.0477803
 40.8808  -0.0291065
 42.1066  -0.0575393
 35.1753  0.118857
 35.3608  0.113918
50.0568  -0.251729
 42.6596  -0.0755048
43.1322  -0.0828857
 37.8513  0.0490745
 34.5835  0.134458
 29.7731  0.261111
 38.7952  0.0263024
 38.9851  0.021019
 14.1806  0.658263
 36.6523  0.0817743
 36.368  0.0880213
 47.6547  -0.204329
38.9342  0.0221224
 41.2932  -0.0433951
 38.8732  0.0232184
39.7157  0.00234096
 36.3483  0.0871715
 46.1184  -0.158369
 35.898  0.0956482
43.9148  -0.102188
 38.0889  0.0410708
 38.734  0.0263698
 40.2917  -0.0121126
 33.6829  0.15009
 35.1796  0.113697
37.6323  0.0522147
 36.3961  0.0842052
 44.5954  -0.116639
 9.86203  0.736741
 37.7098  0.050283
 49.4209  -0.230698
 39.0874  0.0152266
 38.2387  0.0356879
 231.863  -4.26031
 38.6545  0.0255158
 39.1952  0.0139163
 39.605  0.00447997
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
0.0  1.0
