# 134.9 deg
7.435996 0.024004 7.46
7.323706 0.146294 7.47
7.233618 0.246382 7.48
7.161547 0.328453 7.49
7.099501 0.400499 7.5
7.044029 0.465971 7.51
6.993336 0.526664 7.52
6.946327 0.583673 7.53
6.902296 0.637704 7.54
6.860751 0.689249 7.55
6.82131 0.738690 7.56
6.783704 0.786296 7.57
6.747715 0.832285 7.58
6.71315 0.876850 7.59
6.679874 0.920126 7.6
6.647755 0.962245 7.61
6.616699 1.003301 7.62
6.586609 1.043391 7.63
6.557411 1.082589 7.64
6.529043 1.120957 7.65
6.501441 1.158559 7.66
6.474551 1.195449 7.67
6.448332 1.231668 7.68
6.422739 1.267261 7.69
6.397739 1.302261 7.7
6.373294 1.336706 7.71
6.349375 1.370625 7.72
6.325957 1.404043 7.73
6.303011 1.436989 7.74
6.280512 1.469488 7.75
6.258444 1.501556 7.76
6.236784 1.533216 7.77
6.215517 1.564483 7.78
6.194621 1.595379 7.79
6.174083 1.625917 7.8
6.153889 1.656111 7.81
6.134023 1.685977 7.82
6.114478 1.715522 7.83
6.095234 1.744766 7.84
6.076285 1.773715 7.85
6.05762 1.802380 7.86
6.039225 1.830775 7.87
6.021097 1.858903 7.88
6.003221 1.886779 7.89
5.985595 1.914405 7.9
5.968205 1.941795 7.91
5.951047 1.968953 7.92
5.934113 1.995887 7.93
5.917395 2.022605 7.94
5.900892 2.049108 7.95
5.884588 2.075412 7.96
5.868486 2.101514 7.97
5.852577 2.127423 7.98
5.836856 2.153144 7.99
5.82132 2.178680 8.0
5.805959 2.204041 8.01
5.790771 2.229229 8.02
5.775756 2.254244 8.03
5.760903 2.279097 8.04
5.746208 2.303792 8.05
5.731673 2.328327 8.06
5.717293 2.352707 8.07
5.70306 2.376940 8.08
5.688973 2.401027 8.09
5.675028 2.424972 8.1
5.661226 2.448774 8.11
5.647556 2.472444 8.12
5.634021 2.495979 8.13
5.620616 2.519384 8.14
5.60734 2.542660 8.15
5.594189 2.565811 8.16
5.581157 2.588843 8.17
5.568246 2.611754 8.18
5.555458 2.634542 8.19
5.542779 2.657221 8.2
5.530215 2.679785 8.21
5.517757 2.702243 8.22
5.505416 2.724584 8.23
5.493176 2.746824 8.24
5.48104 2.768960 8.25
5.469007 2.790993 8.26
5.457077 2.812923 8.27
5.445245 2.834755 8.28
5.433509 2.856491 8.29
5.421868 2.878132 8.3
5.41032 2.899680 8.31
5.398866 2.921134 8.32
5.387503 2.942497 8.33
5.376226 2.963774 8.34
5.365039 2.984961 8.35
5.353938 3.006062 8.36
5.342919 3.027081 8.37
5.331984 3.048016 8.38
5.321132 3.068868 8.39
5.31036 3.089640 8.4
5.299668 3.110332 8.41
5.289053 3.130947 8.42
5.278514 3.151486 8.43
5.268053 3.171947 8.44
5.257665 3.192335 8.45
5.24735 3.212650 8.46
5.237107 3.232893 8.47
5.226938 3.253062 8.48
5.216837 3.273163 8.49
5.206805 3.293195 8.5
5.19684 3.313160 8.51
5.186944 3.333056 8.52
5.177114 3.352886 8.53
5.16735 3.372650 8.54
5.157649 3.392351 8.55
5.148011 3.411989 8.56
5.138437 3.431563 8.57
5.128925 3.451075 8.58
5.119473 3.470527 8.59
5.110081 3.489919 8.6
5.100752 3.509248 8.61
5.091479 3.528521 8.62
5.082261 3.547739 8.63
5.073103 3.566897 8.64
5.064002 3.585998 8.65
5.054953 3.605047 8.66
5.045962 3.624038 8.67
5.037024 3.642976 8.68
5.028143 3.661857 8.69
5.01931 3.680690 8.7
5.010532 3.699468 8.71
5.001804 3.718196 8.72
4.993129 3.736871 8.73
4.984502 3.755498 8.74
4.975926 3.774074 8.75
4.967397 3.792603 8.76
4.958921 3.811079 8.77
4.950493 3.829507 8.78
4.94211 3.847890 8.79
4.933774 3.866226 8.8
4.925484 3.884516 8.81
4.917241 3.902759 8.82
4.909043 3.920957 8.83
4.90089 3.939110 8.84
4.892783 3.957217 8.85
4.884719 3.975281 8.86
4.876698 3.993302 8.87
4.868718 4.011282 8.88
4.860783 4.029217 8.89
4.852889 4.047111 8.9
4.845038 4.064962 8.91
4.837226 4.082774 8.92
4.829455 4.100545 8.93
4.821727 4.118273 8.94
4.814038 4.135962 8.95
4.806385 4.153615 8.96
4.798774 4.171226 8.97
4.791203 4.188797 8.98
4.783665 4.206335 8.99
4.776168 4.223832 9.0
4.768711 4.241289 9.01
4.761286 4.258714 9.02
4.753901 4.276099 9.03
4.746553 4.293447 9.04
4.73924 4.310760 9.05
4.731962 4.328038 9.06
4.724721 4.345279 9.07
4.717514 4.362486 9.08
4.71034 4.379660 9.09
4.703203 4.396797 9.1
4.6961 4.413900 9.11
4.689028 4.430972 9.12
4.681991 4.448009 9.13
4.674986 4.465014 9.14
4.668017 4.481983 9.15
4.661076 4.498924 9.16
4.65417 4.515830 9.17
4.647295 4.532705 9.18
4.640454 4.549546 9.19
4.633641 4.566359 9.2
4.62686 4.583140 9.21
4.620109 4.599891 9.22
4.61339 4.616610 9.23
4.6067 4.633300 9.24
4.600041 4.649959 9.25
4.593411 4.666589 9.26
4.58681 4.683190 9.27
4.580239 4.699761 9.28
4.573697 4.716303 9.29
4.567182 4.732818 9.3
4.560696 4.749304 9.31
4.55424 4.765760 9.32
4.54781 4.782190 9.33
4.541407 4.798593 9.34
4.535033 4.814967 9.35
4.528688 4.831312 9.36
4.522367 4.847633 9.37
4.516073 4.863927 9.38
4.509807 4.880193 9.39
4.503567 4.896433 9.4
4.497352 4.912648 9.41
4.491163 4.928837 9.42
4.484999 4.945001 9.43
4.478864 4.961136 9.44
4.472752 4.977248 9.45
4.466664 4.993336 9.46
4.460601 5.009399 9.47
4.454566 5.025434 9.48
4.448553 5.041447 9.49
4.442566 5.057434 9.5
4.436599 5.073401 9.51
4.43066 5.089340 9.52
4.424744 5.105256 9.53
4.41885 5.121150 9.54
4.41298 5.137020 9.55
4.407133 5.152867 9.56
4.40131 5.168690 9.57
4.39551 5.184490 9.58
4.389732 5.200268 9.59
4.383976 5.216024 9.6
4.378245 5.231755 9.61
4.372533 5.247467 9.62
4.366845 5.263155 9.63
4.361176 5.278824 9.64
4.355533 5.294467 9.65
4.349908 5.310092 9.66
4.344306 5.325694 9.67
4.338724 5.341276 9.68
4.333165 5.356835 9.69
4.327628 5.372372 9.7
4.32211 5.387890 9.71
4.316611 5.403389 9.72
4.311135 5.418865 9.73
4.305677 5.434323 9.74
4.300242 5.449758 9.75
4.294825 5.465175 9.76
4.289427 5.480573 9.77
4.284053 5.495947 9.78
4.278696 5.511304 9.79
4.273357 5.526643 9.8
4.268038 5.541962 9.81
4.262739 5.557261 9.82
4.257461 5.572539 9.83
