# 162.3 deg
12.149678 0.020322 12.17
11.989184 0.190816 12.18
11.871878 0.318122 12.19
11.778219 0.421781 12.2
11.697237 0.512763 12.21
11.624581 0.595419 12.22
11.55803 0.671970 12.23
11.496207 0.743793 12.24
11.438218 0.811782 12.25
11.383437 0.876563 12.26
11.331382 0.938618 12.27
11.281694 0.998306 12.28
11.234084 1.055916 12.29
11.188333 1.111667 12.3
11.144233 1.165767 12.31
11.101633 1.218367 12.32
11.060405 1.269595 12.33
11.020417 1.319583 12.34
10.981587 1.368413 12.35
10.943821 1.416179 12.36
10.907033 1.462967 12.37
10.871173 1.508827 12.38
10.836175 1.553825 12.39
10.801985 1.598015 12.4
10.768555 1.641445 12.41
10.735834 1.684166 12.42
10.703792 1.726208 12.43
10.672397 1.767603 12.44
10.641603 1.808397 12.45
10.611386 1.848614 12.46
10.581722 1.888278 12.47
10.552587 1.927413 12.48
10.523949 1.966051 12.49
10.495788 2.004212 12.5
10.468088 2.041912 12.51
10.440828 2.079172 12.52
10.413993 2.116007 12.53
10.387565 2.152435 12.54
10.361527 2.188473 12.55
10.335864 2.224136 12.56
10.310567 2.259433 12.57
10.285623 2.294377 12.58
10.26101 2.328990 12.59
10.236722 2.363278 12.6
10.212762 2.397238 12.61
10.189102 2.430898 12.62
10.165734 2.464266 12.63
10.142658 2.497342 12.64
10.119861 2.530139 12.65
10.097334 2.562666 12.66
10.07507 2.594930 12.67
10.053061 2.626939 12.68
10.031302 2.658698 12.69
10.009784 2.690216 12.7
9.988495 2.721505 12.71
9.967438 2.752562 12.72
9.946606 2.783394 12.73
9.925991 2.814009 12.74
9.905586 2.844414 12.75
9.885388 2.874612 12.76
9.865392 2.904608 12.77
9.845594 2.934406 12.78
9.825986 2.964014 12.79
9.806562 2.993438 12.8
9.787325 3.022675 12.81
9.768269 3.051731 12.82
9.749387 3.080613 12.83
9.730675 3.109325 12.84
9.712133 3.137867 12.85
9.693752 3.166248 12.86
9.675533 3.194467 12.87
9.657476 3.222524 12.88
9.639566 3.250434 12.89
9.621813 3.278187 12.9
9.604209 3.305791 12.91
9.586742 3.333258 12.92
9.569422 3.360578 12.93
9.552243 3.387757 12.94
9.535204 3.414796 12.95
9.518293 3.441707 12.96
9.501518 3.468482 12.97
9.484872 3.495128 12.98
9.468354 3.521646 12.99
9.451961 3.548039 13.0
9.435688 3.574312 13.01
9.419538 3.600462 13.02
9.403508 3.626492 13.03
9.387594 3.652406 13.04
9.371794 3.678206 13.05
9.356108 3.703892 13.06
9.340531 3.729469 13.07
9.325066 3.754934 13.08
9.309708 3.780292 13.09
9.294451 3.805549 13.1
9.279304 3.830696 13.11
9.264256 3.855744 13.12
9.24931 3.880690 13.13
9.234466 3.905534 13.14
9.219722 3.930278 13.15
9.205065 3.954935 13.16
9.190509 3.979491 13.17
9.176045 4.003955 13.18
9.161674 4.028326 13.19
9.147395 4.052605 13.2
9.133203 4.076797 13.21
9.119104 4.100896 13.22
9.105087 4.124913 13.23
9.091161 4.148839 13.24
9.077313 4.172687 13.25
9.063551 4.196449 13.26
9.049872 4.220128 13.27
9.036277 4.243723 13.28
9.022759 4.267241 13.29
9.00932 4.290680 13.3
8.99596 4.314040 13.31
8.982679 4.337321 13.32
8.969475 4.360525 13.33
8.956339 4.383661 13.34
8.943281 4.406719 13.35
8.930297 4.429703 13.36
8.917386 4.452614 13.37
8.904546 4.475454 13.38
8.891777 4.498223 13.39
8.879079 4.520921 13.4
8.866445 4.543555 13.41
8.853886 4.566114 13.42
8.841386 4.588614 13.43
8.82896 4.611040 13.44
8.816594 4.633406 13.45
8.804294 4.655706 13.46
8.792061 4.677939 13.47
8.779891 4.700109 13.48
8.767784 4.722216 13.49
8.755736 4.744264 13.5
8.743748 4.766252 13.51
8.731826 4.788174 13.52
8.719964 4.810036 13.53
8.708157 4.831843 13.54
8.696409 4.853591 13.55
8.684719 4.875281 13.56
8.67309 4.896910 13.57
8.661516 4.918484 13.58
8.649997 4.940003 13.59
8.638534 4.961466 13.6
8.627126 4.982874 13.61
8.615772 5.004228 13.62
8.604473 5.025527 13.63
8.593226 5.046774 13.64
8.582033 5.067967 13.65
8.570893 5.089107 13.66
8.5598 5.110200 13.67
8.548763 5.131237 13.68
8.537775 5.152225 13.69
8.526836 5.173164 13.7
8.515949 5.194051 13.71
8.505109 5.214891 13.72
8.494321 5.235679 13.73
8.483577 5.256423 13.74
8.472883 5.277117 13.75
8.462236 5.297764 13.76
8.451635 5.318365 13.77
8.441085 5.338915 13.78
8.430575 5.359425 13.79
8.420112 5.379888 13.8
8.409695 5.400305 13.81
8.399325 5.420675 13.82
8.388995 5.441005 13.83
8.37871 5.461290 13.84
8.368472 5.481528 13.85
8.358272 5.501728 13.86
8.348118 5.521882 13.87
8.338004 5.541996 13.88
8.327933 5.562067 13.89
8.317905 5.582095 13.9
8.307914 5.602086 13.91
8.29797 5.622030 13.92
8.288063 5.641937 13.93
8.278196 5.661804 13.94
8.268372 5.681628 13.95
8.25858 5.701420 13.96
8.248834 5.721166 13.97
8.239122 5.740878 13.98
8.229455 5.760545 13.99
8.219821 5.780179 14.0
8.210226 5.799774 14.01
8.20067 5.819330 14.02
8.191149 5.838851 14.03
8.181665 5.858335 14.04
8.172217 5.877783 14.05
8.162807 5.897193 14.06
8.153434 5.916566 14.07
8.144098 5.935902 14.08
8.134791 5.955209 14.09
8.125523 5.974477 14.1
8.116287 5.993713 14.11
8.107093 6.012907 14.12
8.097928 6.032072 14.13
8.088799 6.051201 14.14
8.079703 6.070297 14.15
8.07064 6.089360 14.16
8.061607 6.108393 14.17
8.052613 6.127387 14.18
8.043651 6.146349 14.19
8.034716 6.165284 14.2
8.025817 6.184183 14.21
8.016949 6.203051 14.22
8.008114 6.221886 14.23
7.99931 6.240690 14.24
7.990537 6.259463 14.25
7.981796 6.278204 14.26
7.973083 6.296917 14.27
7.964402 6.315598 14.28
7.955755 6.334245 14.29
7.947135 6.352865 14.3
7.938544 6.371456 14.31
7.929986 6.390014 14.32
7.921453 6.408547 14.33
7.912954 6.427046 14.34
7.904481 6.445519 14.35
7.896037 6.463963 14.36
7.887622 6.482378 14.37
7.879237 6.500763 14.38
7.870879 6.519121 14.39
7.862551 6.537449 14.4
7.854247 6.555753 14.41
7.845972 6.574028 14.42
7.837725 6.592275 14.43
7.82951 6.610490 14.44
7.821313 6.628687 14.45
7.813149 6.646851 14.46
7.80501 6.664990 14.47
7.7969 6.683100 14.48
7.788814 6.701186 14.49
7.780755 6.719245 14.5
7.77272 6.737280 14.51
7.76471 6.755290 14.52
7.756731 6.773269 14.53
7.748774 6.791226 14.54
7.740842 6.809158 14.55
7.732935 6.827065 14.56
7.725056 6.844944 14.57
7.717202 6.862798 14.58
7.709368 6.880632 14.59
7.70156 6.898440 14.6
7.69378 6.916220 14.61
7.686021 6.933979 14.62
7.678288 6.951712 14.63
7.67058 6.969420 14.64
7.662893 6.987107 14.65
7.655225 7.004775 14.66
7.64759 7.022410 14.67
7.639975 7.040025 14.68
7.632381 7.057619 14.69
7.62481 7.075190 14.7
7.617263 7.092737 14.71
7.609738 7.110262 14.72
7.602239 7.127761 14.73
7.59476 7.145240 14.74
7.587301 7.162699 14.75
7.579868 7.180132 14.76
7.572455 7.197545 14.77
7.565065 7.214935 14.78
7.557694 7.232306 14.79
7.550348 7.249652 14.8
7.543022 7.266978 14.81
7.535718 7.284282 14.82
7.528437 7.301563 14.83
7.521173 7.318827 14.84
7.513932 7.336068 14.85
7.506714 7.353286 14.86
7.499515 7.370485 14.87
7.492336 7.387664 14.88
7.485178 7.404822 14.89
7.47804 7.421960 14.9
7.470924 7.439076 14.91
7.463826 7.456174 14.92
7.456749 7.473251 14.93
7.449692 7.490308 14.94
7.442656 7.507344 14.95
7.435638 7.524362 14.96
7.428637 7.541363 14.97
7.421661 7.558339 14.98
7.414704 7.575296 14.99
7.407762 7.592238 15.0
7.400842 7.609158 15.01
7.39394 7.626060 15.02
7.387058 7.642942 15.03
7.380194 7.659806 15.04
7.373349 7.676651 15.05
7.366522 7.693478 15.06
7.359716 7.710284 15.07
7.352924 7.727076 15.08
7.346155 7.743845 15.09
7.3394 7.760600 15.1
7.332668 7.777332 15.11
7.325951 7.794049 15.12
7.319252 7.810748 15.13
7.312571 7.827429 15.14
7.305908 7.844092 15.15
7.299264 7.860736 15.16
7.292635 7.877365 15.17
7.286023 7.893977 15.18
7.279433 7.910567 15.19
7.272856 7.927144 15.2
7.266298 7.943702 15.21
7.259753 7.960247 15.22
7.253232 7.976768 15.23
7.246724 7.993276 15.24
7.240231 8.009769 15.25
7.233759 8.026241 15.26
7.2273 8.042700 15.27
7.22086 8.059140 15.28
7.214436 8.075564 15.29
7.208029 8.091971 15.3
7.201635 8.108365 15.31
7.195262 8.124738 15.32
7.188903 8.141097 15.33
7.182558 8.157442 15.34
7.176232 8.173768 15.35
7.169921 8.190079 15.36
7.163627 8.206373 15.37
7.157345 8.222655 15.38
7.151082 8.238918 15.39
7.144833 8.255167 15.4
7.138599 8.271401 15.41
7.132382 8.287618 15.42
7.126179 8.303821 15.43
7.119993 8.320007 15.44
7.113822 8.336178 15.45
7.107663 8.352337 15.46
7.101523 8.368477 15.47
7.095399 8.384601 15.48
7.089285 8.400715 15.49
7.08319 8.416810 15.5
7.077107 8.432893 15.51
7.07104 8.448960 15.52
7.064987 8.465013 15.53
7.05895 8.481050 15.54
7.052926 8.497074 15.55
7.046917 8.513083 15.56
7.040922 8.529078 15.57
7.03494 8.545060 15.58
7.028976 8.561024 15.59
7.023021 8.576979 15.6
7.017084 8.592916 15.61
7.011159 8.608841 15.62
7.005249 8.624751 15.63
6.999351 8.640649 15.64
6.993471 8.656529 15.65
6.987602 8.672398 15.66
6.981748 8.688252 15.67
6.975906 8.704094 15.68
6.970077 8.719923 15.69
6.964263 8.735737 15.7
6.95846 8.751540 15.71
6.952673 8.767327 15.72
6.946901 8.783099 15.73
6.94114 8.798860 15.74
6.93539 8.814610 15.75
6.929655 8.830345 15.76
6.923933 8.846067 15.77
6.918225 8.861775 15.78
6.912529 8.877471 15.79
6.906846 8.893154 15.8
6.901176 8.908824 15.81
6.895519 8.924481 15.82
6.889875 8.940125 15.83
6.884241 8.955759 15.84
6.878624 8.971376 15.85
6.873016 8.986984 15.86
6.867421 9.002579 15.87
6.861841 9.018159 15.88
6.856269 9.033731 15.89
6.850716 9.049284 15.9
6.845169 9.064831 15.91
6.839636 9.080364 15.92
6.834115 9.095885 15.93
6.828608 9.111392 15.94
6.823111 9.126889 15.95
6.817626 9.142374 15.96
6.812154 9.157846 15.97
6.806694 9.173306 15.98
6.801245 9.188755 15.99
6.795809 9.204191 16.0
6.790384 9.219616 16.01
6.784967 9.235033 16.02
6.779567 9.250433 16.03
6.774178 9.265822 16.04
6.768801 9.281199 16.05
6.763435 9.296565 16.06
6.758079 9.311921 16.07
6.752732 9.327268 16.08
6.747401 9.342599 16.09
6.74208 9.357920 16.1
6.736766 9.373234 16.11
6.731469 9.388531 16.12
6.726182 9.403818 16.13
6.720907 9.419093 16.14
6.715639 9.434361 16.15
6.710384 9.449616 16.16
6.70514 9.464860 16.17
6.699907 9.480093 16.18
6.694684 9.495316 16.19
6.689473 9.510527 16.2
6.684277 9.525723 16.21
6.679085 9.540915 16.22
6.673908 9.556092 16.23
6.668738 9.571262 16.24
6.66358 9.586420 16.25
6.658434 9.601566 16.26
6.653299 9.616701 16.27
6.648172 9.631828 16.28
6.643056 9.646944 16.29
6.637953 9.662047 16.3
6.632857 9.677143 16.31
6.627773 9.692227 16.32
6.6227 9.707300 16.33
6.617637 9.722363 16.34
6.612581 9.737419 16.35
6.607538 9.752462 16.36
6.602504 9.767496 16.37
6.597481 9.782519 16.38
6.59247 9.797530 16.39
6.587464 9.812536 16.4
6.582471 9.827529 16.41
6.577486 9.842514 16.42
6.572516 9.857484 16.43
6.567553 9.872447 16.44
6.562597 9.887403 16.45
6.557656 9.902344 16.46
6.552722 9.917278 16.47
6.547799 9.932201 16.48
6.542881 9.947119 16.49
6.537978 9.962022 16.5
6.533083 9.976917 16.51
6.528196 9.991804 16.52
6.523319 10.006681 16.53
6.518455 10.021545 16.54
6.513603 10.036397 16.55
6.508755 10.051245 16.56
6.503916 10.066084 16.57
6.49909 10.080910 16.58
6.494273 10.095727 16.59
6.489465 10.110535 16.6
6.484665 10.125335 16.61
6.479877 10.140123 16.62
6.475098 10.154902 16.63
6.470327 10.169673 16.64
6.465566 10.184434 16.65
6.460814 10.199186 16.66
6.456072 10.213928 16.67
6.451341 10.228659 16.68
6.446618 10.243382 16.69
6.441901 10.258099 16.7
6.4372 10.272800 16.71
6.432504 10.287496 16.72
6.427819 10.302181 16.73
6.423144 10.316856 16.74
6.418477 10.331523 16.75
6.413815 10.346185 16.76
6.409166 10.360834 16.77
6.404526 10.375474 16.78
6.399896 10.390104 16.79
6.395275 10.404725 16.8
6.390663 10.419337 16.81
6.386059 10.433941 16.82
6.381461 10.448539 16.83
6.376872 10.463128 16.84
6.372297 10.477703 16.85
6.367729 10.492271 16.86
6.363167 10.506833 16.87
6.358617 10.521383 16.88
6.354073 10.535927 16.89
6.349538 10.550462 16.9
6.345015 10.564985 16.91
6.340496 10.579504 16.92
6.335988 10.594012 16.93
6.331491 10.608509 16.94
6.326998 10.623002 16.95
6.322516 10.637484 16.96
6.318042 10.651958 16.97
6.313577 10.666423 16.98
6.309118 10.680882 16.99
6.304665 10.695335 17.0
6.300226 10.709774 17.01
6.295793 10.724207 17.02
6.29137 10.738630 17.03
6.286951 10.753049 17.04
6.282549 10.767451 17.05
6.278148 10.781852 17.06
6.273755 10.796245 17.07
6.269372 10.810628 17.08
6.264995 10.825005 17.09
6.260628 10.839372 17.1
