# 91.0 deg
6.048268 0.051732 6.1
5.952143 0.157857 6.11
5.876796 0.243204 6.12
5.814941 0.315059 6.13
5.761144 0.378856 6.14
5.712778 0.437222 6.15
5.668449 0.491551 6.16
5.627257 0.542743 6.17
5.588628 0.591372 6.18
5.552143 0.637857 6.19
5.517489 0.682511 6.2
5.484424 0.725576 6.21
5.452771 0.767229 6.22
5.422363 0.807637 6.23
5.393083 0.846917 6.24
5.364827 0.885173 6.25
5.337495 0.922505 6.26
5.31102 0.958980 6.27
5.285332 0.994668 6.28
5.260372 1.029628 6.29
5.236089 1.063911 6.3
5.212441 1.097559 6.31
5.189381 1.130619 6.32
5.166882 1.163118 6.33
5.144902 1.195098 6.34
5.123421 1.226579 6.35
5.102402 1.257598 6.36
5.081831 1.288169 6.37
5.061677 1.318323 6.38
5.041924 1.348076 6.39
5.022552 1.377448 6.4
5.003542 1.406458 6.41
4.984881 1.435119 6.42
4.966554 1.463446 6.43
4.948544 1.491456 6.44
4.930842 1.519158 6.45
4.913432 1.546568 6.46
4.896306 1.573694 6.47
4.87945 1.600550 6.48
4.862857 1.627143 6.49
4.846515 1.653485 6.5
4.830417 1.679583 6.51
4.814556 1.705444 6.52
4.798921 1.731079 6.53
4.783507 1.756493 6.54
4.768305 1.781695 6.55
4.75331 1.806690 6.56
4.738515 1.831485 6.57
4.723915 1.856085 6.58
4.709503 1.880497 6.59
4.695273 1.904727 6.6
4.681219 1.928781 6.61
4.667341 1.952659 6.62
4.653629 1.976371 6.63
4.640082 1.999918 6.64
4.626691 2.023309 6.65
4.613459 2.046541 6.66
4.600375 2.069625 6.67
4.58744 2.092560 6.68
4.574647 2.115353 6.69
4.561995 2.138005 6.7
4.54948 2.160520 6.71
4.537099 2.182901 6.72
4.524846 2.205154 6.73
4.512723 2.227277 6.74
4.500723 2.249277 6.75
4.488844 2.271156 6.76
4.477085 2.292915 6.77
4.465443 2.314557 6.78
4.453916 2.336084 6.79
4.442499 2.357501 6.8
4.431192 2.378808 6.81
4.419992 2.400008 6.82
4.408895 2.421105 6.83
4.397904 2.442096 6.84
4.387011 2.462989 6.85
4.376217 2.483783 6.86
4.365521 2.504479 6.87
4.354921 2.525079 6.88
4.344412 2.545588 6.89
4.333995 2.566005 6.9
4.323667 2.586333 6.91
4.31343 2.606570 6.92
4.303278 2.626722 6.93
4.293211 2.646789 6.94
4.283227 2.666773 6.95
4.273324 2.686676 6.96
4.263505 2.706495 6.97
4.253762 2.726238 6.98
4.244099 2.745901 6.99
4.234511 2.765489 7.0
4.225 2.785000 7.01
4.215563 2.804437 7.02
4.206198 2.823802 7.03
4.196906 2.843094 7.04
4.187683 2.862317 7.05
4.178531 2.881469 7.06
4.169446 2.900554 7.07
4.16043 2.919570 7.08
4.15148 2.938520 7.09
4.142596 2.957404 7.1
4.133774 2.976226 7.11
4.125017 2.994983 7.12
4.116323 3.013677 7.13
4.10769 3.032310 7.14
4.099117 3.050883 7.15
4.090604 3.069396 7.16
4.08215 3.087850 7.17
4.073755 3.106245 7.18
4.065417 3.124583 7.19
4.057135 3.142865 7.2
4.048909 3.161091 7.21
4.040739 3.179261 7.22
4.032623 3.197377 7.23
4.024559 3.215441 7.24
4.016549 3.233451 7.25
4.008591 3.251409 7.26
4.000683 3.269317 7.27
3.992826 3.287174 7.28
3.985022 3.304978 7.29
3.977263 3.322737 7.3
3.969556 3.340444 7.31
3.961897 3.358103 7.32
3.954285 3.375715 7.33
3.94672 3.393280 7.34
3.939202 3.410798 7.35
3.931728 3.428272 7.36
3.924302 3.445698 7.37
3.916919 3.463081 7.38
3.909581 3.480419 7.39
3.902285 3.497715 7.4
3.895035 3.514965 7.41
3.887826 3.532174 7.42
3.88066 3.549340 7.43
3.873535 3.566465 7.44
3.866451 3.583549 7.45
3.859406 3.600594 7.46
3.852404 3.617596 7.47
3.845442 3.634558 7.48
3.838519 3.651481 7.49
3.831632 3.668368 7.5
3.824784 3.685216 7.51
3.817978 3.702022 7.52
3.811208 3.718792 7.53
3.804475 3.735525 7.54
3.79778 3.752220 7.55
3.791118 3.768882 7.56
3.784493 3.785507 7.57
3.777907 3.802093 7.58
3.771353 3.818647 7.59
3.764835 3.835165 7.6
3.758351 3.851649 7.61
3.751903 3.868097 7.62
3.745488 3.884512 7.63
