0            0 1. 1.000000
0      8608.71 1. 1.000000
0      17217.4 1. 1.222222
0      25826.1 1. 1.222222
0      34434.8 1. 1.189189
0      43043.5 1. 1.189189
0      51652.3 1. 1.222222
0        60261 1. 1.257143
0      68869.7 1. 1.257143
0      77478.4 1. 1.294118
0      86087.1 1. 1.294118
0      94695.8 1. 1.073171
0       103305 1. 1.047619
0       111913 1. 1.047619
0       120522 1. 1.047619
0       129131 1. 1.047619
0       137739 1. 1.023256
0       146348 1. 1.000000
0       154957 1. 0.977778
0       163565 1. 0.956522
0       172174 1. 0.956522
0       180783 1. 0.956522
0       189392 1. 1.257143
0       198000 1. 1.257143
0       206609 1. 1.222222
0       215218 1. 1.222222
0       223826 1. 1.222222
0       232435 1. 1.222222
0       241044 1. 1.189189
0       249653 1. 1.100000
0       258261 1. 1.047619
0       266870 1. 1.047619
0       275479 1. 1.073171
0       284087 1. 1.222222
0       292696 1. 1.128205
0       301305 1. 1.073171
0       309914 1. 1.073171
0       318522 1. 1.100000
0       327131 1. 1.128205
0       335740 1. 1.128205
0       344348 1. 1.157895
0       352957 1. 1.157895
0       361566 1. 1.157895
0       370175 1. 1.189189
0       378783 1. 1.257143
0       387392 1. 1.294118
0       396001 1. 1.333333
0       404609 1. 1.023256
0       413218 1. 1.000000
0       421827 1. 0.977778
0       430435 1. 0.977778
0       439044 1. 0.977778
0       447653 1. 0.785714
0       456262 1. 0.785714
0       464870 1. 0.785714
0       473479 1. 1.222222
0       482088 1. 1.257143
0       490696 1. 1.257143
0       499305 1. 1.294118
0       507914 1. 0.916667
0       516523 1. 0.916667
0       525131 1. 0.916667
0       533740 1. 0.916667
0       542349 1. 0.977778
0       550957 1. 1.023256
0       559566 1. 1.047619
0       568175 1. 1.073171
0       576784 1. 1.100000
0       585392 1. 1.189189
0       594001 1. 1.189189
0       602610 1. 1.189189
0       611218 1. 1.157895
0       619827 1. 1.128205
0       628436 1. 1.100000
0       637045 1. 1.100000
0       645653 1. 1.100000
0       654262 1. 1.073171
0       662871 1. 1.100000
0       671479 1. 1.128205
0       680088 1. 1.157895
0       688697 1. 1.222222
0       697306 1. 1.257143
0       705914 1. 1.257143
0       714523 1. 1.257143
0       723132 1. 0.977778
0       731740 1. 0.977778
0       740349 1. 0.977778
0       748958 1. 1.257143
0       757566 1. 1.222222
0       766175 1. 1.222222
0       774784 1. 1.189189
0       783393 1. 1.157895
0       792001 1. 1.100000
0       800610 1. 1.073171
0       809219 1. 1.047619
0       817827 1. 1.023256
0       826436 1. 1.023256
0       835045 1. 1.023256
0       843654 1. 1.000000
0       852262 1. 0.956522
1            0 1. 1.000000
1      8608.71 1. 1.000000
1      17217.4 1. 1.000000
1      25826.1 1. 1.000000
1      34434.8 1. 1.000000
1      43043.5 1. 1.022222
1      51652.3 1. 1.069767
1        60261 1. 1.121951
1      68869.7 1. 1.150000
1      77478.4 1. 1.210526
1      86087.1 1. 1.243243
1      94695.8 1. 1.277778
1       103305 1. 0.920000
1       111913 1. 0.901961
1       120522 1. 0.884615
1       129131 1. 0.884615
1       137739 1. 0.901961
1       146348 1. 0.920000
1       154957 1. 0.938776
1       163565 1. 0.978723
1       172174 1. 0.978723
1       180783 1. 0.978723
1       189392 1. 0.978723
1       198000 1. 1.000000
1       206609 1. 1.069767
1       215218 1. 1.095238
1       223826 1. 1.121951
1       232435 1. 1.179487
1       241044 1. 1.179487
1       249653 1. 1.179487
1       258261 1. 0.867925
1       266870 1. 0.867925
1       275479 1. 0.867925
1       284087 1. 0.884615
1       292696 1. 1.069767
1       301305 1. 1.069767
1       309914 1. 1.069767
1       318522 1. 1.069767
1       327131 1. 1.069767
1       335740 1. 1.045455
1       344348 1. 1.045455
1       352957 1. 1.045455
1       361566 1. 1.045455
1       370175 1. 1.069767
1       378783 1. 1.095238
1       387392 1. 1.150000
1       396001 1. 1.121951
1       404609 1. 1.069767
1       413218 1. 1.045455
1       421827 1. 1.045455
1       430435 1. 1.069767
1       439044 1. 1.095238
1       447653 1. 1.121951
1       456262 1. 0.851852
1       464870 1. 0.836364
1       473479 1. 0.821429
1       482088 1. 0.821429
1       490696 1. 0.821429
1       499305 1. 0.836364
1       507914 1. 1.069767
1       516523 1. 1.045455
1       525131 1. 0.978723
1       533740 1. 0.938776
1       542349 1. 0.920000
1       550957 1. 0.938776
1       559566 1. 0.938776
1       568175 1. 0.958333
1       576784 1. 1.022222
1       585392 1. 1.069767
1       594001 1. 1.095238
1       602610 1. 0.938776
1       611218 1. 0.920000
1       619827 1. 0.920000
1       628436 1. 1.069767
1       637045 1. 1.069767
1       645653 1. 1.069767
1       654262 1. 1.069767
1       662871 1. 1.095238
1       671479 1. 1.095238
1       680088 1. 0.807018
1       688697 1. 0.807018
1       697306 1. 0.821429
1       705914 1. 1.069767
1       714523 1. 1.045455
1       723132 1. 1.045455
1       731740 1. 1.045455
1       740349 1. 1.022222
1       748958 1. 1.000000
1       757566 1. 1.000000
1       766175 1. 1.000000
1       774784 1. 1.000000
1       783393 1. 0.938776
1       792001 1. 0.938776
1       800610 1. 0.938776
1       809219 1. 0.938776
1       817827 1. 0.938776
1       826436 1. 0.958333
1       835045 1. 1.022222
1       843654 1. 1.095238
1       852262 1. 1.095238
2            0 1. 1.000000
2      8608.71 1. 1.000000
2      17217.4 1. 1.022222
2      25826.1 1. 1.022222
2      34434.8 1. 1.000000
2      43043.5 1. 1.000000
2      51652.3 1. 1.000000
2        60261 1. 1.000000
2      68869.7 1. 1.000000
2      77478.4 1. 1.022222
2      86087.1 1. 1.000000
2      94695.8 1. 1.000000
2       103305 1. 0.978723
2       111913 1. 0.958333
2       120522 1. 0.958333
2       129131 1. 1.000000
2       137739 1. 1.000000
2       146348 1. 1.022222
2       154957 1. 1.022222
2       163565 1. 1.022222
2       172174 1. 1.000000
2       180783 1. 0.978723
2       189392 1. 0.958333
2       198000 1. 0.938776
2       206609 1. 0.920000
2       215218 1. 0.901961
2       223826 1. 0.884615
2       232435 1. 0.884615
2       241044 1. 0.884615
2       249653 1. 0.884615
2       258261 1. 1.069767
2       266870 1. 1.069767
2       275479 1. 1.352941
2       284087 1. 1.314286
2       292696 1. 1.045455
2       301305 1. 0.920000
2       309914 1. 0.901961
2       318522 1. 0.901961
2       327131 1. 0.920000
2       335740 1. 1.210526
2       344348 1. 1.150000
2       352957 1. 0.718750
2       361566 1. 0.884615
2       370175 1. 0.884615
2       378783 1. 0.901961
2       387392 1. 0.920000
2       396001 1. 0.958333
2       404609 1. 0.978723
2       413218 1. 1.000000
2       421827 1. 1.000000
2       430435 1. 1.022222
2       439044 1. 1.022222
2       447653 1. 1.000000
2       456262 1. 0.958333
2       464870 1. 0.938776
2       473479 1. 0.938776
2       482088 1. 1.069767
2       490696 1. 1.095238
2       499305 1. 1.069767
2       507914 1. 1.045455
2       516523 1. 1.022222
2       525131 1. 1.045455
2       533740 1. 1.045455
2       542349 1. 1.045455
2       550957 1. 1.045455
2       559566 1. 1.022222
2       568175 1. 0.958333
2       576784 1. 0.958333
2       585392 1. 0.958333
2       594001 1. 1.000000
2       602610 1. 1.121951
2       611218 1. 1.095238
2       619827 1. 1.069767
2       628436 1. 1.069767
2       637045 1. 1.045455
2       645653 1. 1.022222
2       654262 1. 1.022222
2       662871 1. 1.022222
2       671479 1. 1.022222
2       680088 1. 1.000000
2       688697 1. 0.978723
2       697306 1. 0.978723
2       705914 1. 0.958333
2       714523 1. 0.958333
2       723132 1. 0.978723
2       731740 1. 1.069767
2       740349 1. 1.069767
2       748958 1. 1.069767
2       757566 1. 1.069767
2       766175 1. 1.045455
2       774784 1. 1.000000
2       783393 1. 0.978723
2       792001 1. 0.978723
2       800610 1. 0.978723
2       809219 1. 0.978723
2       817827 1. 1.179487
2       826436 1. 1.045455
2       835045 1. 1.022222
2       843654 1. 1.000000
2       852262 1. 1.000000
3            0 1. 1.000000
3      8608.71 1. 1.000000
3      17217.4 1. 1.413793
3      25826.1 1. 1.413793
3      34434.8 1. 1.413793
3      43043.5 1. 1.464286
3      51652.3 1. 1.464286
3        60261 1. 1.464286
3      68869.7 1. 1.518519
3      77478.4 1. 1.464286
3      86087.1 1. 1.108108
3      94695.8 1. 1.078947
3       103305 1. 1.078947
3       111913 1. 1.108108
3       120522 1. 1.108108
3       129131 1. 1.205882
3       137739 1. 1.518519
3       146348 1. 1.518519
3       154957 1. 1.576923
3       163565 1. 1.108108
3       172174 1. 1.078947
3       180783 1. 1.078947
3       189392 1. 1.078947
3       198000 1. 1.108108
3       206609 1. 1.138889
3       215218 1. 1.171429
3       223826 1. 1.171429
3       232435 1. 1.171429
3       241044 1. 0.953488
3       249653 1. 0.953488
3       258261 1. 1.242424
3       266870 1. 1.242424
3       275479 1. 1.281250
3       284087 1. 1.322581
3       292696 1. 1.366667
3       301305 1. 1.025000
3       309914 1. 1.025000
3       318522 1. 1.025000
3       327131 1. 0.931818
3       335740 1. 0.931818
3       344348 1. 1.205882
3       352957 1. 1.205882
3       361566 1. 1.205882
3       370175 1. 1.205882
3       378783 1. 1.205882
3       387392 1. 1.242424
3       396001 1. 1.242424
3       404609 1. 1.242424
3       413218 1. 1.242424
3       421827 1. 1.205882
3       430435 1. 1.171429
3       439044 1. 1.138889
3       447653 1. 1.108108
3       456262 1. 1.108108
3       464870 1. 1.108108
3       473479 1. 1.025000
3       482088 1. 1.000000
3       490696 1. 1.000000
3       499305 1. 1.000000
3       507914 1. 1.051282
3       516523 1. 1.205882
3       525131 1. 1.171429
3       533740 1. 1.171429
3       542349 1. 1.171429
3       550957 1. 1.171429
3       559566 1. 1.171429
3       568175 1. 1.171429
3       576784 1. 1.171429
3       585392 1. 1.205882
3       594001 1. 1.205882
3       602610 1. 1.205882
3       611218 1. 1.205882
3       619827 1. 1.205882
3       628436 1. 1.205882
3       637045 1. 1.205882
3       645653 1. 1.242424
3       654262 1. 1.322581
3       662871 1. 1.413793
3       671479 1. 1.518519
3       680088 1. 1.078947
3       688697 1. 1.078947
3       697306 1. 1.464286
3       705914 1. 1.413793
3       714523 1. 1.366667
3       723132 1. 1.366667
3       731740 1. 1.366667
3       740349 1. 1.322581
3       748958 1. 1.205882
3       757566 1. 1.138889
3       766175 1. 1.108108
3       774784 1. 1.078947
3       783393 1. 1.051282
3       792001 1. 1.051282
3       800610 1. 1.051282
