-1299.9 0
-1299.7 0
-1299.5 0
-1299.3 1
-1299.1 0
-1298.9 0
-1298.7 0
-1298.5 1
-1298.3 1
-1298.1 0
-1297.9 0
-1297.7 1
-1297.5 1
-1297.3 0
-1297.1 0
-1296.9 3
-1296.7 1
-1296.5 1
-1296.3 2
-1296.1 2
-1295.9 1
-1295.7 1
-1295.5 3
-1295.3 1
-1295.1 2
-1294.9 6
-1294.7 4
-1294.5 4
-1294.3 7
-1294.1 1
-1293.9 6
-1293.7 3
-1293.5 3
-1293.3 5
-1293.1 4
-1292.9 5
-1292.7 5
-1292.5 4
-1292.3 10
-1292.1 8
-1291.9 9
-1291.7 3
-1291.5 10
-1291.3 3
-1291.1 9
-1290.9 8
-1290.7 9
-1290.5 7
-1290.3 6
-1290.1 10
-1289.9 8
-1289.7 9
-1289.5 11
-1289.3 11
-1289.1 13
-1288.9 8
-1288.7 15
-1288.5 19
-1288.3 9
-1288.1 10
-1287.9 15
-1287.7 10
-1287.5 8
-1287.3 10
-1287.1 14
-1286.9 11
-1286.7 12
-1286.5 15
-1286.3 12
-1286.1 12
-1285.9 10
-1285.7 15
-1285.5 12
-1285.3 13
-1285.1 11
-1284.9 12
-1284.7 10
-1284.5 18
-1284.3 11
-1284.1 14
-1283.9 11
-1283.7 16
-1283.5 18
-1283.3 15
-1283.1 18
-1282.9 17
-1282.7 6
-1282.5 14
-1282.3 22
-1282.1 14
-1281.9 11
-1281.7 12
-1281.5 14
-1281.3 8
-1281.1 21
-1280.9 23
-1280.7 8
-1280.5 12
-1280.3 12
-1280.1 8
-1279.9 16
-1279.7 15
-1279.5 12
-1279.3 18
-1279.1 17
-1278.9 17
-1278.7 6
-1278.5 13
-1278.3 13
-1278.1 16
-1277.9 18
-1277.7 11
-1277.5 14
-1277.3 20
-1277.1 11
-1276.9 14
-1276.7 13
-1276.5 16
-1276.3 13
-1276.1 15
-1275.9 21
-1275.7 10
-1275.5 10
-1275.3 20
-1275.1 19
-1274.9 17
-1274.7 13
-1274.5 9
-1274.3 11
-1274.1 10
-1273.9 8
-1273.7 9
-1273.5 11
-1273.3 17
-1273.1 18
-1272.9 13
-1272.7 11
-1272.5 11
-1272.3 13
-1272.1 14
-1271.9 18
-1271.7 16
-1271.5 12
-1271.3 15
-1271.1 10
-1270.9 14
-1270.7 10
-1270.5 11
-1270.3 13
-1270.1 12
-1269.9 9
-1269.7 15
-1269.5 17
-1269.3 19
-1269.1 13
-1268.9 5
-1268.7 11
-1268.5 15
-1268.3 14
-1268.1 8
-1267.9 11
-1267.7 13
-1267.5 13
-1267.3 25
-1267.1 18
-1266.9 13
-1266.7 10
-1266.5 4
-1266.3 9
-1266.1 11
-1265.9 14
-1265.7 18
-1265.5 18
-1265.3 5
-1265.1 5
-1264.9 16
-1264.7 7
-1264.5 11
-1264.3 15
-1264.1 12
-1263.9 13
-1263.7 10
-1263.5 15
-1263.3 15
-1263.1 11
-1262.9 6
-1262.7 16
-1262.5 12
-1262.3 12
-1262.1 10
-1261.9 11
-1261.7 8
-1261.5 12
-1261.3 12
-1261.1 13
-1260.9 6
-1260.7 19
-1260.5 8
-1260.3 12
-1260.1 9
-1259.9 4
-1259.7 7
-1259.5 8
-1259.3 10
-1259.1 5
-1258.9 14
-1258.7 10
-1258.5 12
-1258.3 10
-1258.1 12
-1257.9 16
-1257.7 7
-1257.5 12
-1257.3 9
-1257.1 6
-1256.9 4
-1256.7 6
-1256.5 11
-1256.3 11
-1256.1 6
-1255.9 8
-1255.7 8
-1255.5 8
-1255.3 5
-1255.1 4
-1254.9 7
-1254.7 7
-1254.5 7
-1254.3 7
-1254.1 9
-1253.9 6
-1253.7 9
-1253.5 4
-1253.3 9
-1253.1 11
-1252.9 8
-1252.7 5
-1252.5 10
-1252.3 6
-1252.1 4
-1251.9 6
-1251.7 5
-1251.5 5
-1251.3 8
-1251.1 14
-1250.9 9
-1250.7 8
-1250.5 9
-1250.3 3
-1250.1 6
-1249.9 5
-1249.7 2
-1249.5 4
-1249.3 6
-1249.1 7
-1248.9 2
-1248.7 6
-1248.5 5
-1248.3 5
-1248.1 8
-1247.9 4
-1247.7 5
-1247.5 8
-1247.3 5
-1247.1 4
-1246.9 6
-1246.7 13
-1246.5 6
-1246.3 6
-1246.1 6
-1245.9 6
-1245.7 7
-1245.5 3
-1245.3 1
-1245.1 4
-1244.9 2
-1244.7 3
-1244.5 4
-1244.3 2
-1244.1 4
-1243.9 3
-1243.7 2
-1243.5 0
-1243.3 1
-1243.1 2
-1242.9 3
-1242.7 3
-1242.5 3
-1242.3 5
-1242.1 1
-1241.9 3
-1241.7 5
-1241.5 3
-1241.3 4
-1241.1 0
-1240.9 3
-1240.7 4
-1240.5 0
-1240.3 2
-1240.1 2
-1239.9 2
-1239.7 3
-1239.5 3
-1239.3 2
-1239.1 2
-1238.9 2
-1238.7 0
-1238.5 3
-1238.3 2
-1238.1 0
-1237.9 0
-1237.7 1
-1237.5 0
-1237.3 2
-1237.1 1
-1236.9 3
-1236.7 1
-1236.5 2
-1236.3 2
-1236.1 1
-1235.9 2
-1235.7 0
-1235.5 0
-1235.3 0
-1235.1 2
-1234.9 0
-1234.7 0
-1234.5 1
-1234.3 1
-1234.1 0
-1233.9 0
-1233.7 0
-1233.5 0
-1233.3 1
-1233.1 1
-1232.9 2
-1232.7 3
-1232.5 2
-1232.3 1
-1232.1 1
-1231.9 0
-1231.7 2
-1231.5 1
-1231.3 0
-1231.1 0
-1230.9 1
-1230.7 1
-1230.5 0
-1230.3 2
-1230.1 0
-1229.9 3
-1229.7 1
-1229.5 4
-1229.3 2
-1229.1 0
-1228.9 1
-1228.7 0
-1228.5 0
-1228.3 1
-1228.1 1
-1227.9 1
-1227.7 3
-1227.5 0
-1227.3 1
-1227.1 0
-1226.9 0
-1226.7 0
-1226.5 1
-1226.3 0
-1226.1 0
-1225.9 3
-1225.7 0
-1225.5 0
-1225.3 0
-1225.1 0
-1224.9 1
-1224.7 0
-1224.5 1
-1224.3 1
-1224.1 1
-1223.9 2
-1223.7 0
-1223.5 0
-1223.3 0
-1223.1 0
-1222.9 1
-1222.7 1
-1222.5 0
-1222.3 1
-1222.1 1
-1221.9 1
-1221.7 0
-1221.5 0
-1221.3 1
-1221.1 0
-1220.9 0
-1220.7 0
-1220.5 0
-1220.3 0
-1220.1 1
-1219.9 0
-1219.7 0
-1219.5 1
-1219.3 1
-1219.1 1
-1218.9 0
-1218.7 0
-1218.5 1
-1218.3 0
-1218.1 1
-1217.9 1
-1217.7 1
-1217.5 0
-1217.3 0
-1217.1 0
-1216.9 0
-1216.7 0
-1216.5 0
-1216.3 0
-1216.1 1
-1215.9 1
-1215.7 0
-1215.5 0
-1215.3 0
-1215.1 0
-1214.9 0
-1214.7 0
-1214.5 0
-1214.3 0
-1214.1 1
-1213.9 0
-1213.7 0
-1213.5 0
-1213.3 0
-1213.1 0
-1212.9 0
-1212.7 0
-1212.5 0
-1212.3 0
-1212.1 0
-1211.9 0
-1211.7 0
-1211.5 0
-1211.3 0
-1211.1 1
-1210.9 1
-1210.7 1
-1210.5 1
-1210.3 0
-1210.1 0
-1209.9 0
-1209.7 0
-1209.5 0
-1209.3 0
-1209.1 0
-1208.9 0
-1208.7 1
-1208.5 0
-1208.3 0
-1208.1 0
-1207.9 2
-1207.7 0
-1207.5 0
-1207.3 0
-1207.1 0
-1206.9 0
-1206.7 0
-1206.5 0
-1206.3 0
-1206.1 0
-1205.9 0
-1205.7 0
-1205.5 0
-1205.3 0
-1205.1 0
-1204.9 0
-1204.7 0
-1204.5 1
-1204.3 0
-1204.1 0
-1203.9 0
-1203.7 0
-1203.5 0
-1203.3 0
-1203.1 0
-1202.9 1
-1202.7 0
