0            0 1. 1.000000
0      11761.6 1. 1.000000
0      23523.3 1. 1.000000
0      35284.9 1. 1.000000
0      47046.6 1. 1.000000
0      58808.2 1. 1.000000
0      70569.8 1. 0.975610
0      82331.5 1. 0.975610
0      94093.1 1. 0.975610
0       105855 1. 0.975610
0       117616 1. 0.975610
0       129378 1. 0.952381
0       141140 1. 0.952381
0       152901 1. 0.975610
0       164663 1. 1.000000
0       176425 1. 1.052632
0       188186 1. 1.111111
0       199948 1. 1.142857
0       211710 1. 1.176471
0       223471 1. 1.176471
0       235233 1. 1.250000
0       246994 1. 1.290323
0       258756 1. 1.333333
0       270518 1. 1.333333
0       282279 1. 1.333333
0       294041 1. 1.290323
0       305803 1. 1.290323
0       317564 1. 1.290323
0       329326 1. 1.333333
0       341088 1. 1.379310
0       352849 1. 1.379310
0       364611 1. 1.379310
0       376372 1. 1.379310
0       388134 1. 1.379310
0       399896 1. 1.333333
0       411657 1. 1.212121
0       423419 1. 1.333333
0       435181 1. 1.333333
0       446942 1. 1.290323
0       458704 1. 1.250000
0       470466 1. 1.212121
0       482227 1. 1.212121
0       493989 1. 1.000000
0       505751 1. 1.333333
0       517512 1. 1.333333
0       529274 1. 1.379310
0       541035 1. 1.333333
0       552797 1. 1.333333
0       564559 1. 1.290323
0       576320 1. 1.250000
0       588082 1. 1.212121
0       599844 1. 1.212121
0       611605 1. 1.250000
0       623367 1. 1.250000
0       635129 1. 1.290323
0       646890 1. 1.290323
0       658652 1. 1.290323
0       670413 1. 1.333333
0       682175 1. 1.081081
0       693937 1. 1.081081
0       705698 1. 1.052632
0       717460 1. 1.052632
0       729222 1. 1.081081
0       740983 1. 1.081081
0       752745 1. 1.111111
0       764507 1. 1.142857
0       776268 1. 1.212121
0       788030 1. 1.212121
0       799792 1. 1.111111
0       811553 1. 1.081081
0       823315 1. 1.081081
0       835076 1. 1.081081
0       846838 1. 1.111111
0       858600 1. 1.142857
0       870361 1. 1.212121
0       882123 1. 1.333333
0       893885 1. 1.290323
0       905646 1. 1.290323
0       917408 1. 1.290323
0       929170 1. 1.290323
0       940931 1. 1.290323
0       952693 1. 1.290323
0       964454 1. 1.290323
0       976216 1. 1.290323
0       987978 1. 1.250000
0       999739 1. 1.212121
0   1.0115e+06 1. 1.176471
0   1.02326e+06 1. 1.111111
0   1.03502e+06 1. 1.111111
0   1.04679e+06 1. 1.111111
0   1.05855e+06 1. 1.111111
0   1.07031e+06 1. 1.111111
0   1.08207e+06 1. 1.111111
