457
-220	1.0125
-219.5	1.010198864
-219	1.007897727
-218.5	1.005596591
-218	1.003295455
-217.5	1.000994318
-217	0.9986931818
-216.5	0.9963920455
-216	0.9940909091
-215.5	0.9917897727
-215	0.9894886364
-214.5	0.9871875
-214	0.9848863636
-213.5	0.9825852273
-213	0.9802840909
-212.5	0.9779829545
-212	0.9756818182
-211.5	0.9733806818
-211	0.9710795455
-210.5	0.9687784091
-210	0.9664772727
-209.5	0.9641761364
-209	0.961875
-208.5	0.9595738636
-208	0.9572727273
-207.5	0.9549715909
-207	0.9526704545
-206.5	0.9503693182
-206	0.9480681818
-205.5	0.9457670455
-205	0.9434659091
-204.5	0.9411647727
-204	0.9388636364
-203.5	0.9365625
-203	0.9342613636
-202.5	0.9319602273
-202	0.9296590909
-201.5	0.9273579545
-201	0.9250568182
-200.5	0.9227556818
-200	0.9204545455
-199.5	0.9181534091
-199	0.9158522727
-198.5	0.9135511364
-198	0.91125
-197.5	0.9089488636
-197	0.9066477273
-196.5	0.9043465909
-196	0.9020454545
-195.5	0.8997443182
-195	0.8974431818
-194.5	0.8951420455
-194	0.8928409091
-193.5	0.8905397727
-193	0.8882386364
-192.5	0.8859375
-192	0.8836363636
-191.5	0.8813352273
-191	0.8790340909
-190.5	0.8767329545
-190	0.8744318182
-189.5	0.8721306818
-189	0.8698295455
-188.5	0.8675284091
-188	0.8652272727
-187.5	0.8629261364
-187	0.860625
-186.5	0.8583238636
-186	0.8560227273
-185.5	0.8537215909
-185	0.8514204545
-184.5	0.8491193182
-184	0.8468181818
-183.5	0.8445170455
-183	0.8422159091
-182.5	0.8399147727
-182	0.8376136364
-181.5	0.8353125
-181	0.8330113636
-180.5	0.8307102273
-180	0.8284090909
-179.5	0.8261079545
-179	0.8238068182
-178.5	0.8215056818
-178	0.8192045455
-177.5	0.8169034091
-177	0.8146022727
-176.5	0.8123011364
-176	0.81
-175.5	0.8076988636
-175	0.8053977273
-174.5	0.8030965909
-174	0.8007954545
-173.5	0.7984943182
-173	0.7961931818
-172.5	0.7938920455
-172	0.7915909091
-171.5	0.7892897727
-171	0.7869886364
-170.5	0.7846875
-170	0.7823863636
-169.5	0.7800852273
-169	0.7777840909
-168.5	0.7754829545
-168	0.7731818182
-167.5	0.7708806818
-167	0.7685795455
-166.5	0.7662784091
-166	0.7639772727
-165.5	0.7616761364
-165	0.759375
-164.5	0.7570738636
-164	0.7547727273
-163.5	0.7524715909
-163	0.7501704545
-162.5	0.7478693182
-162	0.7455681818
-161.5	0.7432670455
-161	0.7409659091
-160.5	0.7386647727
-160	0.7363636364
-159.5	0.7340625
-159	0.7317613636
-158.5	0.7294602273
-158	0.7271590909
-157.5	0.7248579545
-157	0.7225568182
-156.5	0.7202556818
-156	0.7179545455
-155.5	0.7156534091
-155	0.7133522727
-154.5	0.7110511364
-154	0.70875
-153.5	0.7064488636
-153	0.7041477273
-152.5	0.7018465909
-152	0.6995454545
-151.5	0.6972443182
-151	0.6949431818
-150.5	0.6926420455
-150	0.6903409091
-149.5	0.6880397727
-149	0.6857386364
-148.5	0.6834375
-148	0.6811363636
-147.5	0.6788352273
-147	0.6765340909
-146.5	0.6742329545
-146	0.6719318182
-145.5	0.6696306818
-145	0.6673295455
-144.5	0.6650284091
-144	0.6627272727
-143.5	0.6604261364
-143	0.658125
-142.5	0.6558238636
-142	0.6535227273
-141.5	0.6512215909
-141	0.6489204545
-140.5	0.6466193182
-140	0.6443181818
-139.5	0.6420170455
-139	0.6397159091
-138.5	0.6374147727
-138	0.6351136364
-137.5	0.6328125
-137	0.6305113636
-136.5	0.6282102273
-136	0.6259090909
-135.5	0.6236079545
-135	0.6213068182
-134.5	0.6190056818
-134	0.6167045455
-133.5	0.6144034091
-133	0.6121022727
-132.5	0.6098011364
-132	0.6075
-131.5	0.6051988636
-131	0.6028977273
-130.5	0.6005965909
-130	0.5982954545
-129.5	0.5959943182
-129	0.5936931818
-128.5	0.5913920455
-128	0.5890909091
-127.5	0.5867897727
-127	0.5844886364
-126.5	0.5821875
-126	0.5798863636
-125.5	0.5775852273
-125	0.5752840909
-124.5	0.5729829545
-124	0.5706818182
-123.5	0.5683806818
-123	0.5660795455
-122.5	0.5637784091
-122	0.5614772727
-121.5	0.5591761364
-121	0.556875
-120.5	0.5545738636
-120	0.5522727273
-119.5	0.5499715909
-119	0.5476704545
-118.5	0.5453693182
-118	0.5430681818
-117.5	0.5407670455
-117	0.5384659091
-116.5	0.5361647727
-116	0.5338636364
-115.5	0.5315625
-115	0.5292613636
-114.5	0.5269602273
-114	0.5246590909
-113.5	0.5223579545
-113	0.5200568182
-112.5	0.5177556818
-112	0.5154545455
-111.5	0.5131534091
-111	0.5108522727
-110.5	0.5085511364
-110	0.50625
-109.5	0.5039488636
-109	0.5016477273
-108.5	0.4993465909
-108	0.4970454545
-107.5	0.4947443182
-107	0.4924431818
-106.5	0.4901420455
-106	0.4878409091
-105.5	0.4855397727
-105	0.4832386364
-104.5	0.4809375
-104	0.4786363636
-103.5	0.4763352273
-103	0.4740340909
