0            0 1. 1.000000
0      8075.86 1. 1.022727
0      16151.7 1. 1.022727
0      24227.6 1. 1.046512
0      32303.4 1. 1.046512
0      40379.3 1. 1.046512
0      48455.2 1. 1.071429
0        56531 1. 1.071429
0      64606.9 1. 1.071429
0      72682.7 1. 1.097561
0      80758.6 1. 1.097561
0      88834.5 1. 1.097561
0      96910.3 1. 1.125000
0       104986 1. 1.125000
0       113062 1. 1.406250
0       121138 1. 1.363636
0       129214 1. 0.978261
0       137290 1. 1.022727
0       145365 1. 1.285714
0       153441 1. 1.097561
0       161517 1. 1.097561
0       169593 1. 1.097561
0       177669 1. 1.097561
0       185745 1. 1.097561
0       193821 1. 1.184211
0       201896 1. 1.250000
0       209972 1. 1.285714
0       218048 1. 1.285714
0       226124 1. 1.285714
0       234200 1. 1.285714
0       242276 1. 1.250000
0       250352 1. 1.216216
0       258428 1. 1.216216
0       266503 1. 1.250000
0       274579 1. 1.285714
0       282655 1. 1.285714
0       290731 1. 1.285714
0       298807 1. 1.285714
0       306883 1. 1.285714
0       314959 1. 1.250000
0       323034 1. 1.216216
0       331110 1. 1.184211
0       339186 1. 1.184211
0       347262 1. 1.184211
0       355338 1. 0.937500
0       363414 1. 0.937500
0       371490 1. 1.323529
0       379565 1. 1.285714
0       387641 1. 1.153846
0       395717 1. 1.125000
0       403793 1. 1.097561
0       411869 1. 1.097561
0       419945 1. 1.097561
0       428021 1. 1.097561
0       436096 1. 1.097561
0       444172 1. 1.097561
0       452248 1. 1.250000
0       460324 1. 1.250000
0       468400 1. 1.250000
0       476476 1. 1.250000
0       484552 1. 1.323529
0       492627 1. 1.000000
0       500703 1. 0.978261
0       508779 1. 1.000000
0       516855 1. 1.022727
0       524931 1. 1.046512
0       533007 1. 1.363636
0       541083 1. 1.323529
0       549158 1. 1.285714
0       557234 1. 1.250000
0       565310 1. 1.097561
0       573386 1. 1.071429
0       581462 1. 1.071429
0       589538 1. 1.097561
0       597614 1. 1.097561
0       605690 1. 1.097561
0       613765 1. 1.097561
0       621841 1. 1.071429
0       629917 1. 1.500000
0       637993 1. 1.406250
0       646069 1. 1.323529
0       654145 1. 1.216216
0       662221 1. 1.184211
0       670296 1. 1.184211
0       678372 1. 1.153846
0       686448 1. 1.153846
0       694524 1. 1.125000
0       702600 1. 1.097561
0       710676 1. 1.071429
0       718752 1. 1.046512
0       726827 1. 1.071429
0       734903 1. 1.363636
0       742979 1. 1.250000
0       751055 1. 1.184211
0       759131 1. 1.153846
0       767207 1. 1.153846
0       775283 1. 1.125000
0       783358 1. 1.125000
0       791434 1. 1.153846
0       799510 1. 1.153846
1            0 1. 1.000000
1      8075.86 1. 1.000000
1      16151.7 1. 1.040000
1      24227.6 1. 1.155556
1      32303.4 1. 1.155556
1      40379.3 1. 1.181818
1      48455.2 1. 1.209302
1        56531 1. 1.238095
1      64606.9 1. 1.238095
1      72682.7 1. 1.238095
1      80758.6 1. 1.209302
1      88834.5 1. 1.155556
1      96910.3 1. 1.130435
1       104986 1. 1.106383
1       113062 1. 1.083333
1       121138 1. 1.061224
1       129214 1. 1.061224
1       137290 1. 1.040000
1       145365 1. 1.040000
1       153441 1. 1.040000
1       161517 1. 1.040000
1       169593 1. 1.040000
1       177669 1. 1.040000
1       185745 1. 1.019608
1       193821 1. 1.000000
1       201896 1. 0.981132
1       209972 1. 1.000000
1       218048 1. 1.238095
1       226124 1. 1.238095
1       234200 1. 1.238095
1       242276 1. 1.238095
1       250352 1. 1.209302
1       258428 1. 1.209302
1       266503 1. 0.962963
1       274579 1. 0.945455
1       282655 1. 0.945455
1       290731 1. 0.945455
1       298807 1. 0.962963
1       306883 1. 0.962963
1       314959 1. 0.981132
1       323034 1. 0.962963
1       331110 1. 0.945455
1       339186 1. 0.928571
1       347262 1. 0.912281
1       355338 1. 0.896552
1       363414 1. 0.896552
1       371490 1. 0.912281
1       379565 1. 0.962963
1       387641 1. 1.000000
1       395717 1. 1.019608
1       403793 1. 1.040000
1       411869 1. 1.106383
1       419945 1. 1.130435
1       428021 1. 1.130435
1       436096 1. 1.130435
1       444172 1. 1.155556
1       452248 1. 1.155556
1       460324 1. 1.155556
1       468400 1. 1.083333
1       476476 1. 1.061224
1       484552 1. 1.061224
1       492627 1. 1.083333
1       500703 1. 1.485714
1       508779 1. 1.485714
1       516855 1. 1.130435
1       524931 1. 1.106383
1       533007 1. 1.106383
1       541083 1. 1.106383
1       549158 1. 1.106383
1       557234 1. 1.130435
1       565310 1. 1.130435
1       573386 1. 1.130435
1       581462 1. 1.130435
1       589538 1. 1.106383
1       597614 1. 1.106383
1       605690 1. 1.106383
1       613765 1. 1.106383
1       621841 1. 1.106383
1       629917 1. 1.405405
1       637993 1. 1.368421
1       646069 1. 1.405405
1       654145 1. 1.405405
1       662221 1. 1.405405
1       670296 1. 1.405405
1       678372 1. 1.575758
1       686448 1. 1.625000
1       694524 1. 1.625000
1       702600 1. 1.625000
1       710676 1. 1.529412
1       718752 1. 1.368421
1       726827 1. 1.268293
1       734903 1. 1.238095
1       742979 1. 0.928571
1       751055 1. 0.945455
1       759131 1. 1.238095
1       767207 1. 1.268293
1       775283 1. 1.333333
1       783358 1. 1.368421
1       791434 1. 0.962963
1       799510 1. 0.962963
2            0 1. 1.000000
2      8075.86 1. 1.021277
2      16151.7 1. 1.371429
2      24227.6 1. 1.371429
2      32303.4 1. 1.333333
2      40379.3 1. 1.333333
2      48455.2 1. 1.297297
