0            0 1. 1.000000
0      8979.68 1. 1.000000
0      17959.4 1. 1.000000
0        26939 1. 1.020408
0      35918.7 1. 1.041667
0      44898.4 1. 1.315789
0      53878.1 1. 1.282051
0      62857.8 1. 1.219512
0      71837.4 1. 1.219512
0      80817.1 1. 1.190476
0      89796.8 1. 1.219512
0      98776.5 1. 1.219512
0       107756 1. 1.250000
0       116736 1. 1.282051
0       125716 1. 1.315789
0       134695 1. 1.351351
0       143675 1. 1.388889
0       152655 1. 1.428571
0       161634 1. 1.428571
0       170614 1. 1.428571
0       179594 1. 1.428571
0       188573 1. 1.428571
0       197553 1. 1.086957
0       206533 1. 1.111111
0       215512 1. 1.351351
0       224492 1. 1.315789
0       233472 1. 1.315789
0       242451 1. 1.282051
0       251431 1. 1.282051
0       260411 1. 1.351351
0       269390 1. 1.388889
0       278370 1. 1.388889
0       287350 1. 1.388889
0       296329 1. 1.388889
0       305309 1. 1.351351
0       314289 1. 1.351351
0       323268 1. 1.351351
0       332248 1. 1.136364
0       341228 1. 1.063830
0       350208 1. 1.000000
0       359187 1. 1.041667
0       368167 1. 1.063830
0       377147 1. 1.041667
0       386126 1. 1.041667
0       395106 1. 1.041667
0       404086 1. 1.041667
0       413065 1. 1.063830
0       422045 1. 1.136364
0       431025 1. 1.162791
0       440004 1. 1.162791
0       448984 1. 1.162791
0       457964 1. 1.162791
0       466943 1. 1.136364
0       475923 1. 1.136364
0       484903 1. 1.136364
0       493882 1. 1.162791
0       502862 1. 1.190476
0       511842 1. 1.219512
0       520821 1. 1.250000
0       529801 1. 1.219512
0       538781 1. 1.190476
0       547760 1. 1.162791
0       556740 1. 1.086957
0       565720 1. 1.086957
0       574700 1. 1.086957
0       583679 1. 1.351351
0       592659 1. 1.351351
0       601639 1. 1.388889
0       610618 1. 1.428571
0       619598 1. 1.515152
0       628578 1. 1.515152
0       637557 1. 1.111111
0       646537 1. 1.190476
0       655517 1. 1.282051
0       664496 1. 1.315789
0       673476 1. 1.351351
0       682456 1. 1.351351
0       691435 1. 1.388889
0       700415 1. 1.351351
0       709395 1. 1.315789
0       718374 1. 1.250000
0       727354 1. 1.111111
0       736334 1. 1.111111
0       745313 1. 1.111111
0       754293 1. 1.086957
0       763273 1. 1.111111
0       772252 1. 1.136364
0       781232 1. 1.136364
0       790212 1. 1.136364
0       799192 1. 1.162791
0       808171 1. 1.162791
0       817151 1. 1.162791
0       826131 1. 1.190476
0       835110 1. 1.190476
0       844090 1. 1.162791
0       853070 1. 1.162791
0       862049 1. 1.136364
0       871029 1. 1.111111
0       880009 1. 1.111111
0       888988 1. 1.111111
1            0 1. 1.000000
1      8979.68 1. 1.000000
1      17959.4 1. 1.000000
